MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,SCHOOL_NM,배포처
서울특별시,11,중랑구,11260,321179,556436,송곡여자고등학교,biz-gis.com
서울특별시,11,중랑구,11260,321209,556392,송곡관광고등학교,biz-gis.com
서울특별시,11,중랑구,11260,321364,556278,송곡고등학교,biz-gis.com
서울특별시,11,종로구,11110,309181,556402,서울예술고등학교,biz-gis.com
서울특별시,11,중랑구,11260,319220,556206,중화고등학교,biz-gis.com
서울특별시,11,중랑구,11260,320054,556232,신현고등학교,biz-gis.com
서울특별시,11,중랑구,11260,321157,556083,이화여자대학교병설미디어고등학교,biz-gis.com
서울특별시,11,종로구,11110,307824,556191,상명대학교사범대학부속여자고등학교,biz-gis.com
서울특별시,11,은평구,11380,304676,555676,신진자동차고등학교,biz-gis.com
서울특별시,11,성북구,11290,313682,555506,고명정보산업고등학교,biz-gis.com
서울특별시,11,성북구,11290,312177,555211,홍익대학교사범대학부속고등학교,biz-gis.com
서울특별시,11,동대문구,11230,316379,555168,경희여자고등학교,biz-gis.com
서울특별시,11,동대문구,11230,316732,555118,경희고등학교,biz-gis.com
서울특별시,11,성북구,11290,313850,555113,성신여자고등학교,biz-gis.com
서울특별시,11,성북구,11290,315259,555034,서울대학교사범대학부설고등학교,biz-gis.com
서울특별시,11,은평구,11380,303386,555081,숭실고등학교,biz-gis.com
서울특별시,11,중랑구,11260,320405,554937,혜원여자고등학교,biz-gis.com
서울특별시,11,성북구,11290,312487,555023,동구마케팅고등학교,biz-gis.com
서울특별시,11,종로구,11110,311919,554881,경신고등학교,biz-gis.com
서울특별시,11,종로구,11110,311531,554823,서울국제고등학교,biz-gis.com
서울특별시,11,종로구,11110,311747,554842,서울과학고등학교,biz-gis.com
서울특별시,11,종로구,11110,309200,554562,경기상업고등학교,biz-gis.com
서울특별시,11,동대문구,11230,316352,554465,청량고등학교,biz-gis.com
서울특별시,11,성북구,11290,314000,554443,용문고등학교,biz-gis.com
서울특별시,11,종로구,11110,309323,554412,경복고등학교,biz-gis.com
서울특별시,11,성북구,11290,313200,554192,경동고등학교,biz-gis.com
서울특별시,11,동대문구,11230,315471,554175,정화여자상업고등학교,biz-gis.com
서울특별시,11,은평구,11380,304991,554214,충암고등학교,biz-gis.com
서울특별시,11,동대문구,11230,318033,554023,휘경공업고등학교,biz-gis.com
서울특별시,11,서대문구,11410,305443,554070,명지고등학교,biz-gis.com
서울특별시,11,중랑구,11260,320405,553926,면목고등학교,biz-gis.com
서울특별시,11,종로구,11110,310717,553960,중앙고등학교,biz-gis.com
서울특별시,11,종로구,11110,312209,554027,동성고등학교,biz-gis.com
서울특별시,11,성북구,11290,312909,553844,한성여자고등학교,biz-gis.com
서울특별시,11,동대문구,11230,317810,553757,휘경여자고등학교,biz-gis.com
서울특별시,11,종로구,11110,310788,553786,대동세무고등학교,biz-gis.com
서울특별시,11,동대문구,11230,316948,553661,해성국제컨벤션고등학교,biz-gis.com
서울특별시,11,마포구,11440,301615,553840,상암고등학교,biz-gis.com
서울특별시,11,종로구,11110,312996,553442,서일정보산업고등학교,biz-gis.com
서울특별시,11,종로구,11110,309000,553399,배화여자고등학교,biz-gis.com
서울특별시,11,동대문구,11230,318524,553263,동국대학교사범대학부속고등학교,biz-gis.com
서울특별시,11,종로구,11110,310359,553334,덕성여자고등학교,biz-gis.com
서울특별시,11,동대문구,11230,314017,553302,대광고등학교,biz-gis.com
서울특별시,11,종로구,11110,310394,553165,풍문여자고등학교,biz-gis.com
서울특별시,11,서대문구,11410,307695,553136,한성과학고등학교,biz-gis.com
서울특별시,11,강서구,11500,295606,553242,강서공업고등학교,biz-gis.com
서울특별시,11,강서구,11500,294928,553136,한서고등학교,biz-gis.com
서울특별시,11,종로구,11110,308471,552806,대신고등학교,biz-gis.com
서울특별시,11,강서구,11500,295738,552608,세민정보고등학교,biz-gis.com
서울특별시,11,강서구,11500,298638,552520,영등포공업고등학교,biz-gis.com
서울특별시,11,강서구,11500,298388,552477,동양고등학교,biz-gis.com
서울특별시,11,중구,11140,313353,552314,성동공업고등학교,biz-gis.com
서울특별시,11,강서구,11500,294691,552474,공항고등학교,biz-gis.com
서울특별시,11,서대문구,11410,307190,552075,이화여자대학교사범대학부속이화금란고등학교,biz-gis.com
서울특별시,11,중구,11140,309311,551996,이화여자고등학교,biz-gis.com
서울특별시,11,중구,11140,313016,551948,성동글로벌경영고등학교,biz-gis.com
서울특별시,11,중구,11140,309122,551967,이화여자외국어고등학교,biz-gis.com
서울특별시,11,중구,11140,312904,551948,한양공업고등학교,biz-gis.com
서울특별시,11,서대문구,11410,308631,551963,인창고등학교,biz-gis.com
서울특별시,11,중구,11140,313854,551774,성동고등학교,biz-gis.com
서울특별시,11,광진구,11215,319730,551682,대원고등학교,biz-gis.com
서울특별시,11,광진구,11215,319718,551617,대원외국어고등학교,biz-gis.com
서울특별시,11,강서구,11500,298133,551832,등촌고등학교,biz-gis.com
서울특별시,11,마포구,11440,304712,551711,경성고등학교,biz-gis.com
서울특별시,11,마포구,11440,304741,551760,홍익디자인고등학교,biz-gis.com
서울특별시,11,중구,11140,310667,551617,계성여자고등학교,biz-gis.com
서울특별시,11,광진구,11215,319771,551558,대원여자고등학교,biz-gis.com
서울특별시,11,성동구,11200,315600,551497,한양대학교사범대학부속고등학교,biz-gis.com
서울특별시,11,서대문구,11410,307761,551596,중앙여자고등학교,biz-gis.com
서울특별시,11,강서구,11500,299784,551529,세현고등학교,biz-gis.com
서울특별시,11,강동구,11740,325797,551188,광문고등학교,biz-gis.com
서울특별시,11,서대문구,11410,307842,551417,한성고등학교,biz-gis.com
서울특별시,11,강서구,11500,298924,551465,마포고등학교,biz-gis.com
서울특별시,11,강서구,11500,298657,551311,경복여자고등학교,biz-gis.com
서울특별시,11,강서구,11500,298822,551285,경복비즈니스고등학교,biz-gis.com
서울특별시,11,성동구,11200,314806,551016,무학여자고등학교,biz-gis.com
서울특별시,11,중구,11140,310807,551024,리라아트고등학교,biz-gis.com
서울특별시,11,중구,11140,308906,551041,경기여자상업고등학교,biz-gis.com
서울특별시,11,강동구,11740,325153,550768,배재고등학교,biz-gis.com
서울특별시,11,중구,11140,313332,550926,대경정보산업고등학교,biz-gis.com
서울특별시,11,성동구,11200,315564,550786,덕수고등학교,biz-gis.com
서울특별시,11,강서구,11500,297103,550883,명덕외국어고등학교,biz-gis.com
서울특별시,11,강서구,11500,297296,550825,명덕고등학교,biz-gis.com
서울특별시,11,강서구,11500,297201,550836,명덕여자고등학교,biz-gis.com
서울특별시,11,마포구,11440,307623,550624,한세사이버보안고등학교,biz-gis.com
서울특별시,11,중구,11140,308524,550657,환일고등학교,biz-gis.com
서울특별시,11,중구,11140,312391,550572,장충고등학교,biz-gis.com
서울특별시,11,마포구,11440,307064,550467,숭문고등학교,biz-gis.com
서울특별시,11,강동구,11740,324342,550106,성덕여자상업고등학교,biz-gis.com
서울특별시,11,용산구,11170,308701,550291,배문고등학교,biz-gis.com
서울특별시,11,강동구,11740,326062,550100,강동고등학교,biz-gis.com
서울특별시,11,강서구,11500,296670,550355,덕원예술고등학교,biz-gis.com
서울특별시,11,강동구,11740,325115,550087,명일여자고등학교,biz-gis.com
서울특별시,11,마포구,11440,305241,550274,홍익대학교사범대학부속여자고등학교,biz-gis.com
서울특별시,11,광진구,11215,319500,550167,선화예술고등학교,biz-gis.com
서울특별시,11,강동구,11740,326825,549998,상일여자고등학교,biz-gis.com
서울특별시,11,강동구,11740,326847,549957,상일미디어고등학교,biz-gis.com
서울특별시,11,강동구,11740,325850,549991,한영고등학교,biz-gis.com
서울특별시,11,강서구,11500,297064,550270,화곡보건경영고등학교,biz-gis.com
서울특별시,11,마포구,11440,306213,550150,광성고등학교,biz-gis.com
서울특별시,11,강서구,11500,296704,550207,덕원여자고등학교,biz-gis.com
서울특별시,11,강서구,11500,299617,550125,영일고등학교,biz-gis.com
서울특별시,11,강서구,11500,296981,550166,화곡고등학교,biz-gis.com
서울특별시,11,강동구,11740,325707,549884,한영외국어고등학교,biz-gis.com
서울특별시,11,마포구,11440,307263,550051,서울여자고등학교,biz-gis.com
서울특별시,11,성동구,11200,312757,549915,서울방송고등학교,biz-gis.com
서울특별시,11,마포구,11440,307199,549870,서울디자인고등학교,biz-gis.com
서울특별시,11,용산구,11170,310028,549734,용산고등학교,biz-gis.com
서울특별시,11,성동구,11200,316032,549480,경일고등학교,biz-gis.com
서울특별시,11,광진구,11215,319502,549387,동국대학교사범대학부속여자고등학교,biz-gis.com
서울특별시,11,용산구,11170,310435,549468,보성여자고등학교,biz-gis.com
서울특별시,11,용산구,11170,309146,549466,신광여자고등학교,biz-gis.com
서울특별시,11,용산구,11170,308881,549411,선린인터넷고등학교,biz-gis.com
서울특별시,11,성동구,11200,316362,549119,성수공업고등학교,biz-gis.com
서울특별시,11,광진구,11215,320816,549156,광남고등학교,biz-gis.com
서울특별시,11,광진구,11215,318924,549048,건국대학교사범대학부속고등학교,biz-gis.com
서울특별시,11,강서구,11500,299670,549162,대일고등학교,biz-gis.com
서울특별시,11,영등포구,11560,302765,549106,한강미디어고등학교,biz-gis.com
서울특별시,11,용산구,11170,310990,549002,서울디지텍고등학교,biz-gis.com
서울특별시,11,강서구,11500,299288,549108,한광고등학교,biz-gis.com
서울특별시,11,강서구,11500,299182,549014,신정여자상업고등학교,biz-gis.com
서울특별시,11,양천구,11470,296238,549044,광영고등학교,biz-gis.com
서울특별시,11,양천구,11470,296374,549073,광영여자고등학교,biz-gis.com
서울특별시,11,양천구,11470,296421,549022,서울금융고등학교,biz-gis.com
서울특별시,11,양천구,11470,301550,548973,한가람고등학교,biz-gis.com
서울특별시,11,강동구,11740,323597,548649,현강여자정보고등학교,biz-gis.com
서울특별시,11,양천구,11470,300027,548850,강서고등학교,biz-gis.com
서울특별시,11,광진구,11215,318262,548549,자양고등학교,biz-gis.com
서울특별시,11,양천구,11470,301863,548674,양정고등학교,biz-gis.com
서울특별시,11,용산구,11170,307740,548560,성심여자고등학교,biz-gis.com
서울특별시,11,영등포구,11560,302519,548490,선유고등학교,biz-gis.com
서울특별시,11,송파구,11710,322431,548151,영파여자고등학교,biz-gis.com
서울특별시,11,강남구,11680,314715,548072,압구정고등학교,biz-gis.com
서울특별시,11,강동구,11740,324568,547965,둔촌고등학교,biz-gis.com
서울특별시,11,광진구,11215,319374,547826,광양고등학교,biz-gis.com
서울특별시,11,강남구,11680,315632,547755,청담고등학교,biz-gis.com
서울특별시,11,영등포구,11560,305943,547504,여의도고등학교,biz-gis.com
서울특별시,11,강남구,11680,313822,547444,현대고등학교,biz-gis.com
서울특별시,11,용산구,11170,308903,547406,용산공업고등학교,biz-gis.com
서울특별시,11,양천구,11470,299435,547445,신서고등학교,biz-gis.com
서울특별시,11,양천구,11470,299953,547408,진명여자고등학교,biz-gis.com
서울특별시,11,용산구,11170,311767,547283,오산고등학교,biz-gis.com
서울특별시,11,양천구,11470,299431,547394,서울영상고등학교,biz-gis.com
서울특별시,11,영등포구,11560,306048,547260,여의도여자고등학교,biz-gis.com
서울특별시,11,송파구,11710,321172,547093,잠실고등학교,biz-gis.com
서울특별시,11,영등포구,11560,301450,547162,관악고등학교,biz-gis.com
서울특별시,11,송파구,11710,323380,546958,서울체육고등학교,biz-gis.com
서울특별시,11,강동구,11740,324255,546735,동북고등학교,biz-gis.com
서울특별시,11,강남구,11680,315557,546923,영동고등학교,biz-gis.com
서울특별시,11,송파구,11710,323670,546734,보성고등학교,biz-gis.com
서울특별시,11,용산구,11170,309626,546628,중경고등학교,biz-gis.com
서울특별시,11,강남구,11680,316739,546523,경기고등학교,biz-gis.com
서울특별시,11,송파구,11710,324185,546344,창덕여자고등학교,biz-gis.com
서울특별시,11,송파구,11710,319691,546278,잠신고등학교,biz-gis.com
서울특별시,11,영등포구,11560,304293,546450,영등포여자고등학교,biz-gis.com
서울특별시,11,영등포구,11560,304317,546247,장훈고등학교,biz-gis.com
서울특별시,11,양천구,11470,300648,546191,신목고등학교,biz-gis.com
서울특별시,11,양천구,11470,298024,546133,백암고등학교,biz-gis.com
서울특별시,11,양천구,11470,298020,545955,금옥여자고등학교,biz-gis.com
서울특별시,11,송파구,11710,319749,545689,영동일고등학교,biz-gis.com
서울특별시,11,양천구,11470,298155,545799,양천고등학교,biz-gis.com
서울특별시,11,양천구,11470,299474,545814,목동고등학교,biz-gis.com
서울특별시,11,송파구,11710,318140,545674,정신여자고등학교,biz-gis.com
서울특별시,11,구로구,11530,298614,545802,고척고등학교,biz-gis.com
서울특별시,11,동작구,11590,305947,545695,영등포고등학교,biz-gis.com
서울특별시,11,송파구,11710,322473,545472,방산고등학교,biz-gis.com
서울특별시,11,동작구,11590,305526,545619,숭의여자고등학교,biz-gis.com
서울특별시,11,강남구,11680,317307,545152,휘문고등학교,biz-gis.com
서울특별시,11,송파구,11710,323215,545036,오금고등학교,biz-gis.com
서울특별시,11,동작구,11590,305276,545224,성남고등학교,biz-gis.com
서울특별시,11,구로구,11530,296589,545260,서서울생활과학고등학교,biz-gis.com
서울특별시,11,영등포구,11560,303467,545119,대영고등학교,biz-gis.com
서울특별시,11,구로구,11530,300661,545050,구현고등학교,biz-gis.com
서울특별시,11,서초구,11650,313249,544848,반포고등학교,biz-gis.com
서울특별시,11,송파구,11710,321770,544827,잠실여자고등학교,biz-gis.com
서울특별시,11,송파구,11710,321898,544756,일신여자상업고등학교,biz-gis.com
서울특별시,11,서초구,11650,311240,544881,세화여자고등학교,biz-gis.com
서울특별시,11,동작구,11590,304902,544930,서울공업고등학교,biz-gis.com
서울특별시,11,강남구,11680,315943,544786,진선여자고등학교,biz-gis.com
서울특별시,11,서초구,11650,311066,544837,세화고등학교,biz-gis.com
서울특별시,11,송파구,11710,322124,544695,가락고등학교,biz-gis.com
서울특별시,11,구로구,11530,296940,544855,은일정보산업고등학교,biz-gis.com
서울특별시,11,구로구,11530,296577,544878,구로여자정보산업고등학교,biz-gis.com
서울특별시,11,구로구,11530,296515,544857,오류고등학교,biz-gis.com
서울특별시,11,송파구,11710,320240,544405,배명고등학교,biz-gis.com
서울특별시,11,송파구,11710,324002,544308,보인고등학교,biz-gis.com
서울특별시,11,구로구,11530,302058,544593,구로고등학교,biz-gis.com
서울특별시,11,영등포구,11560,303774,544483,영신고등학교,biz-gis.com
서울특별시,11,구로구,11530,299917,544396,경인고등학교,biz-gis.com
서울특별시,11,구로구,11530,296493,544469,세종과학고등학교,biz-gis.com
서울특별시,11,강남구,11680,316872,544132,단국공업고등학교,biz-gis.com
서울특별시,11,강남구,11680,316745,544152,단국대학교사범대학부속고등학교,biz-gis.com
서울특별시,11,구로구,11530,296483,544256,우신고등학교,biz-gis.com
서울특별시,11,구로구,11530,300616,544132,구일고등학교,biz-gis.com
서울특별시,11,동작구,11590,304301,543972,수도여자고등학교,biz-gis.com
서울특별시,11,동작구,11590,310139,543894,경문고등학교,biz-gis.com
서울특별시,11,강남구,11680,318906,543835,중동고등학교,biz-gis.com
서울특별시,11,강남구,11680,316375,543724,중앙대학교사범대학부속고등학교,biz-gis.com
서울특별시,11,관악구,11620,305972,543826,당곡고등학교,biz-gis.com
서울특별시,11,송파구,11710,324371,543599,송파공업고등학교,biz-gis.com
서울특별시,11,강남구,11680,316487,543646,숙명여자고등학교,biz-gis.com
서울특별시,11,구로구,11530,297369,543768,덕일전자공업고등학교,biz-gis.com
서울특별시,11,강남구,11680,320266,543547,대진디자인고등학교,biz-gis.com
서울특별시,11,강남구,11680,320837,543471,서울세종고등학교,biz-gis.com
서울특별시,11,서초구,11650,312245,543471,서초고등학교,biz-gis.com
서울특별시,11,서초구,11650,310442,543438,서문여자고등학교,biz-gis.com
서울특별시,11,강남구,11680,314882,543360,은광여자고등학교,biz-gis.com
서울특별시,11,관악구,11620,306776,543435,서울관광고등학교,biz-gis.com
서울특별시,11,강남구,11680,317594,543114,경기여자고등학교,biz-gis.com
서울특별시,11,강남구,11680,317468,543035,수도전기공업고등학교,biz-gis.com
서울특별시,11,강남구,11680,318885,542984,중산고등학교,biz-gis.com
서울특별시,11,송파구,11710,322955,542924,문정고등학교,biz-gis.com
서울특별시,11,강남구,11680,316978,542908,개포고등학교,biz-gis.com
서울특별시,11,서초구,11650,312256,542907,서울고등학교,biz-gis.com
서울특별시,11,서초구,11650,314606,542740,양재고등학교,biz-gis.com
서울특별시,11,동작구,11590,308672,542726,동작고등학교,biz-gis.com
서울특별시,11,강남구,11680,319216,542463,서울로봇고등학교,biz-gis.com
서울특별시,11,관악구,11620,304649,542580,성보고등학교,biz-gis.com
서울특별시,11,서초구,11650,312148,542436,상문고등학교,biz-gis.com
서울특별시,11,관악구,11620,304401,542358,신림고등학교,biz-gis.com
서울특별시,11,관악구,11620,308825,542136,서울미술고등학교,biz-gis.com
서울특별시,11,관악구,11620,306811,542097,영락고등학교,biz-gis.com
서울특별시,11,관악구,11620,306863,542134,영락유헬스고등학교,biz-gis.com
서울특별시,11,금천구,11545,303875,542158,독산고등학교,biz-gis.com
서울특별시,11,강남구,11680,316295,541966,국악고등학교,biz-gis.com
서울특별시,11,서초구,11650,311074,541960,동덕여자고등학교,biz-gis.com
서울특별시,11,관악구,11620,307436,541828,서울문영여자고등학교,biz-gis.com
서울특별시,11,관악구,11620,307371,541662,서울여자상업고등학교,biz-gis.com
서울특별시,11,서초구,11650,315572,541618,언남고등학교,biz-gis.com
서울특별시,11,관악구,11620,305078,541691,남강고등학교,biz-gis.com
서울특별시,11,관악구,11620,309082,541581,인헌고등학교,biz-gis.com
서울특별시,11,관악구,11620,306753,541366,삼성고등학교,biz-gis.com
서울특별시,11,서초구,11650,310721,541311,서울전자고등학교,biz-gis.com
서울특별시,11,관악구,11620,305811,541069,미림여자고등학교,biz-gis.com
서울특별시,11,관악구,11620,305747,541051,미림여자정보과학고등학교,biz-gis.com
서울특별시,11,관악구,11620,305091,540873,광신정보산업고등학교,biz-gis.com
서울특별시,11,관악구,11620,305199,540863,광신고등학교,biz-gis.com
서울특별시,11,금천구,11545,304418,539368,동일여자전산디자인고등학교,biz-gis.com
서울특별시,11,금천구,11545,304314,539347,동일여자고등학교,biz-gis.com
서울특별시,11,금천구,11545,302726,539125,문일고등학교,biz-gis.com
서울특별시,11,금천구,11545,303428,538809,전통예술고등학교,biz-gis.com
서울특별시,11,금천구,11545,303367,538646,금천고등학교,biz-gis.com
서울특별시,11,은평구,11380,306375,560457,하나고등학교,biz-gis.com
서울특별시,11,은평구,11380,305300,560667,진관고등학교,biz-gis.com
서울특별시,11,은평구,11380,304729,559088,신도고등학교,biz-gis.com
서울특별시,11,강북구,11305,313007,558319,미양고등학교,biz-gis.com
서울특별시,11,강북구,11305,313650,557535,삼각산고등학교,biz-gis.com
서울특별시,11,은평구,11380,303603,556868,은평고등학교,biz-gis.com
서울특별시,11,동대문구,11230,316909,553586,해성여자고등학교,biz-gis.com
서울특별시,11,강동구,11740,327570,551653,강일고등학교,biz-gis.com
서울특별시,11,강동구,11740,323840,550786,선사고등학교,biz-gis.com
서울특별시,11,강서구,11500,296355,550390,수명고등학교,biz-gis.com
서울특별시,11,성동구,11200,315260,549941,성수고등학교,biz-gis.com
서울특별시,11,구로구,11530,301369,546345,신도림고등학교,biz-gis.com
서울특별시,11,구로구,11530,296970,544854,서울공연예술고등학교,biz-gis.com
서울특별시,11,송파구,11710,323153,542472,문현고등학교,biz-gis.com
