,정류소번호,정류소명,lat,lon
820,3503,고바우슈퍼,322150.4318953543,4156749.4468275337
821,3504,한남오거리,323876.77258329815,4155879.3505965862
822,3505,가야랑앞,322740.204399394,4156692.2832448757
823,3506,용암한신아파트,322199.6214880312,4156912.7532265605
824,3508,효창공원후문,319866.41982209525,4157517.186306256
825,3509,디지텍고등학교앞,322564.50234766013,4156652.5078516905
826,3510,종점약국,322234.1428012664,4157040.1600018064
827,3511,도원삼성래미안아파트101동앞,319446.58066060464,4156656.930119272
828,3512,성도약국,322380.59489126084,4156617.3084010747
829,3513,남산교회입구,322136.1562585657,4157202.0967571666
830,3514,신동아아파트,323436.56459113385,4155015.538687527
831,3515,신애교회,319650.18784128013,4157349.8306452367
832,3516,시장,322290.75993313984,4156560.6009771405
833,3517,해방촌오거리,322006.17380906595,4157322.400868401
834,3518,보광동주민센터,323280.76406817255,4155121.285237326
835,3519,대한노인회중앙회,319562.180803007,4157186.3482182682
836,3520,도원삼성래미안아파트101동앞,319458.7366383965,4156645.267639592
837,3521,신흥교회앞,321848.2706400778,4157216.5257200566
838,3522,군인아파트,322947.32223650673,4155110.1721203867
839,3523,원효사.백범김구기념관,319651.4696898047,4157085.7151635247
840,3524,녹사평역,322032.8982141669,4156138.449253373
841,3525,큰빛의집앞,321725.12065017864,4157197.239266172
842,3526,캐피탈호텔,322626.1789401651,4155399.793921716
843,3529,후암동종점,321674.41120082757,4157437.2960835504
844,3530,크라운호텔,322526.41491830535,4155600.4799289894
845,3532,용산고등학교,321509.00041569467,4157378.1958163483
846,3533,외빈차고,322593.5352795868,4155755.6023167414
847,3534,효창공원앞역,319896.3454502768,4156695.276055583
848,3535,남영역,320821.2206094242,4156933.68146801
849,3536,갈월동사회복지회관,321028.0020700352,4157305.704812936
850,3537,청화아파트,322846.06533475406,4155706.215946886
851,3540,용산경찰서,320639.44107738655,4156829.3138748417
852,3541,숙대역7번출구,320855.2125154061,4157092.610624931
853,3542,보광동삼거리,323002.4273983727,4155636.2682761266
854,3543,중앙하이츠빌라,319721.0644947963,4156576.6648722547
855,3544,원효우체국,320414.7730095801,4156603.9184030965
856,3545,보광초등학교,322999.568000894,4155704.0507271015
857,3546,용문동시장.새마을금고,319731.8822501615,4156440.9895173507
858,3547,원효1동주민센터앞,320382.8236837258,4156456.349181196
859,3549,풍년슈퍼앞,323143.3186932453,4155704.293673561
860,3550,용문동주민센터,319688.2748084066,4156530.646955362
861,3551,용산등기소,320616.3775471668,4156361.2501475555
862,3552,용산등기소,320611.0824680708,4156399.1752785267
863,3553,영동김밥,323352.0945653927,4155662.4403661867
864,3557,도깨비시장,323481.74917642627,4155639.5757859168
865,3560,리버힐빌라앞,323363.42257655034,4155738.823720189
866,3561,신용산역,320405.04772124556,4155601.393847554
867,3562,남영역,320840.3691978925,4156907.4655146906
868,3563,보광교회,323214.7342314081,4155802.7062224476
869,3564,KT용산지점,320661.3599588615,4155757.894610202
870,3565,숙대역5번출구,320885.72803449933,4157158.6831896394
871,3566,이슬람사원,323108.53787178773,4155884.3907694924
872,3567,삼각지역,320938.0776707676,4156088.3181361575
873,3568,갈월동,320854.2309003912,4157413.136881098
874,3569,보광초등학교후문앞,322908.4053844867,4155899.952093679
875,3571,동자동함흥냉면앞,321049.46390293003,4157848.826341556
876,3572,이태원역앞,322911.1792703783,4156020.931771877
877,3573,녹사평역.용산구청,322169.19942689093,4156141.151175362
878,3574,후암시장,321279.41312864854,4157819.424316636
879,3575,이태원랜드,323030.1035424811,4156057.9142660587
880,3577,후암동주민센터앞,321354.9831676354,4157628.854252866
881,3578,제일기획,323154.87590987835,4156092.3715330185
882,3579,대성교회,322281.43561542325,4156536.091405784
883,3580,용산고,321459.2684167995,4157353.9459097167
884,3581,성도약국,322369.287854524,4156598.3427946614
885,3582,후암동종점,321673.3410276679,4157415.21166692
886,3583,디지텍고등학교앞,322584.6890056151,4156642.175134665
887,3584,큰빛의집앞,321716.96849417884,4157190.2104089255
888,3585,가야랑앞,322753.051590562,4156680.2060956606
889,3586,신흥교회앞,321848.0812544869,4157202.9253337067
890,3588,해방촌오거리,322028.1070823442,4157318.933132167
891,3589,남산교회입구,322133.6714304504,4157188.74530971
892,3590,기업은행,322222.1699187632,4157041.615161756
893,3591,용암한신아파트,322198.45577048743,4156947.2891737935
894,3592,고바우슈퍼,322155.31646509725,4156805.0608984474
895,3593,한신아파트,322114.73849577276,4156571.648613691
896,3594,갑을빌딩,320856.076948697,4157720.7987532476
897,3595,리버힐삼성아파트후문,318761.73618273146,4156195.4413486323
898,3596,만리시장입구,320067.1195681616,4158012.2810008465
899,3597,배문중고등학교,320115.0957355709,4157878.815919529
900,3598,청파초등학교,320089.4678850831,4157680.4953047293
901,3648,동부이촌동,320842.8098455346,4154506.524550899
902,3649,강촌APT,321128.91290425055,4154384.701701909
903,3650,금양초등학교,319943.186849999,4156865.7364004985
904,3680,그랜드하얏트호텔,323071.8871962342,4156644.2126198886
905,3688,청파초등학교,320100.69834663766,4157667.652118924
906,3689,청암자이아파트,318569.4182107714,4156155.3181069284
907,3699,배문중고교,320125.0094216673,4157879.3051537136
908,3700,만리시장입구,320076.8100336788,4158035.18242802
909,3709,청암자이아파트,318751.0204194943,4156180.764301451
910,3710,신동아APT,321958.2649112985,4154200.509223016
911,3723,크라운호텔,322450.1907019599,4155708.6357312384
912,3726,한남동,323780.30257739,4156183.098233736
913,3728,신동아APT,321953.82898732135,4154236.5151888845
914,3729,강촌APT,321249.9444765858,4154360.820641424
915,3730,동부이촌동,320768.4910527883,4154567.9248698866
916,3732,이촌동두산위브트레지움,320255.5839980005,4154669.5638046595
917,3733,이촌동두산위브트레지움,320395.4475265278,4154670.390271982
918,3734,이촌현대아파트.금강병원,321576.5994800469,4154222.030516261
919,3735,이촌현대아파트.금강병원,321561.37774120574,4154254.164595231
920,3736,한남역,323879.02600077796,4155670.236700979
921,3737,도원삼성래미안아파트단지내,319358.7378798961,4156543.4605615605
922,3738,녹사평역.용산구청,322001.6129949439,4156102.002852207
923,3740,IP부띠끄호텔,323158.42010025016,4156094.396791605
924,3742,한남동주민센터,323327.49713448243,4156010.874217824
925,3743,용산CJ나인파크,320590.5978204111,4156249.76169843
926,3744,용산e편한세상,320397.2965022146,4156092.8211497497
927,3748,이집트대사관.한남더힐아파트,324329.5639213675,4156206.1231889757
928,3749,이집트대사관.한남더힐아파트,324306.052345908,4156220.0276225363
929,3750,한남역,323966.94587441586,4155599.3446010333
930,3751,한남동,324073.7980874909,4155957.5849189847
931,3752,한남동,324047.5102601847,4155972.6487568254
932,3753,필리핀대사관,322872.97809114074,4156745.476010475
933,3754,필리핀대사관,322878.57093683246,4156730.9523899513
934,3760,용산역,320222.2906199497,4155433.6622075844
935,3761,서울드래곤시티용산,319888.1626432238,4155873.6682586446
936,4001,답십리역사거리,328169.590038313,4159381.5913315797
937,4002,청년회의소.서울새활용플라자,328699.74125179177,4158986.6915244316
938,4003,장한평역,329193.56892002386,4158882.5515586995
939,4101,상왕십리역,325944.96571854106,4159294.3117583287
940,4102,상왕십리역,325896.5309976222,4159345.058158362
941,4103,왕십리센트라스아파트,325575.87476225116,4159403.400659732
942,4104,왕십리교회,325456.6356735458,4159522.547939012
943,4105,뉴타운아파트,325758.1939013848,4159361.956805687
944,4106,청계벽산아파트.텐즈힐아파트,326059.2321863498,4159789.1314141243
945,4107,청계벽산아파트.텐즈힐아파트,326024.7215199657,4159728.047248406
946,4108,왕십리도선동주민센터,325536.35403635114,4159678.1625616984
947,4109,왕십리2동주민센터,326295.9725599566,4159087.5782517577
948,4110,코스모타워,326265.4352926231,4159147.3463944104
949,4111,성동구청,326567.0242263448,4159166.0336136115
950,4112,성동구청,326531.7274309081,4159166.685004763
951,4113,상왕십리역,326035.0319444568,4159361.9156061676
952,4114,상왕십리역,326012.3679425563,4159440.5429005716
953,4116,마장동주민센터,327306.3427539228,4159607.532056918
954,4117,마장역,327105.0647898568,4159423.4605546813
955,4118,성동노인복지관,327036.94445228996,4159348.2876920304
956,4119,마장축산물시장,326705.3003955913,4159881.8080156012
957,4120,마장축산물시장,326689.36763576,4159946.2667278624
958,4121,도선사거리,326628.16064750624,4159566.2540827813
959,4122,도선사거리,326585.25797776046,4159519.7530899993
960,4123,마장동금호아파트,327056.7324321837,4159140.7038552742
961,4124,마장동금호아파트,327030.0778718336,4159039.840666936
962,4125,한양대부속고등학교,327028.51508819155,4158924.1389708277
963,4126,한양대부속고등학교,326988.3033341797,4158844.2705993988
964,4127,한양대앞.한양시장,326967.5406063779,4158644.2519816626
965,4128,한양대앞,326946.229102506,4158658.109680528
966,4129,한양대정문,327153.4310900096,4158396.8216436105
967,4130,한양대정문앞,327171.23724083195,4158439.155502807
968,4131,무학여고앞,326372.26641209814,4158592.803723254
969,4132,무학여고,326338.8074939952,4158581.1121577728
970,4133,왕십리역,326548.9249538563,4158804.508855324
971,4134,왕십리역,326556.44343677966,4158847.561949599
972,4135,왕십리역,326434.53259062977,4158900.472428915
973,4136,행당1동주민센터.성동소방서,326759.8547785131,4158600.858376097
974,4137,행당동삼부아파트,326701.3111091607,4158665.4237675704
975,4138,응봉동주민센터,326295.9926235249,4158082.871202419
976,4139,응봉동주민센터,326291.348935673,4158123.1823020517
977,4140,응봉사거리,326384.951146121,4158291.1418544212
978,4141,응봉동현대아파트,326016.50606359757,4157669.1912539206
979,4142,응봉동현대아파트,326058.8513227721,4157735.1654919665
980,4143,대경중입구,325113.7525070825,4158426.933033275
981,4145,신금호역,325118.8702636798,4158352.501037368
982,4146,신금호역,325098.68402670464,4158315.49702735
983,4147,금호고등학교,325324.0894637076,4158096.6551109185
984,4148,금호고등학교.금호자이1차아파트입구,325361.73697084095,4158070.1458651666
985,4149,금호동벽산아파트,325599.8133871882,4157849.412195743
986,4150,래미안하이리버아파트,325577.9104330966,4157882.488414958
987,4151,금호사거리,325628.4119309109,4157595.1253976435
988,4152,금호사거리,325622.1940585461,4157660.1777274064
989,4153,금남시장앞.백범학원터,325255.98933452135,4157514.8239469747
990,4154,금남시장앞.백범학원터,325311.16227394936,4157536.256780508
991,4155,금호역,324755.55079699075,4157501.466578282
992,4156,금호역,324695.02018297603,4157573.040117701
993,4157,금옥초등학교앞,325078.77401388215,4157394.4568385445
994,4158,금옥초등학교앞,324938.5492525947,4157324.818375739
995,4159,삼성래미안아파트앞,325713.95835000754,4157483.270967847
996,4160,삼성래미안아파트앞,325755.2440112595,4157533.708124379
997,4161,옥수동삼성아파트,324625.23352156463,4157032.492583686
998,4162,옥수동삼성아파트,324608.6678567783,4157053.1514335233
999,4163,미타사입구,324803.9254265238,4157165.832850111
1000,4164,옥수중앙교회,324630.3528247498,4157287.1632191716
1001,4165,옥수중앙교회,324617.0861957967,4157272.6150636617
1002,4166,옥수파크힐스아파트앞,324559.1751688204,4157330.773424785
1003,4167,옥수파크힐스아파트앞,324547.9054781311,4157313.541874459
1004,4168,옥수동종점,324438.7401811539,4157670.8046450843
1005,4169,옥정중학교입구,324305.6632950631,4156737.6982618975
1006,4170,옥정중학교입구,324278.80324806256,4156735.268847733
1007,4171,성수1가1동새마을금고,327691.3877648148,4156356.664458775
1008,4172,성수1가새마을금고,327699.7736924895,4156365.2886764146
1009,4173,천주교성수동성당앞,327449.61046339665,4156473.9422755204
1010,4174,천주교성수동성당앞,327383.3589972918,4156490.0037429444
1011,4175,뚝도아리수정수센터수도박물관,327212.30901722785,4156702.8587206188
1012,4176,뚝도아리수정수센터수도박물관,327194.92137922207,4156732.899687194
1013,4177,서울숲,327261.93366837193,4156900.7626644257
1014,4178,서울숲,327247.91327363544,4156964.470396383
1015,4179,성동구민종합체육센타,327285.7459785183,4157248.8607943906
1016,4180,성동구민종합체육센타,327260.8925029248,4157284.300192336
1017,4181,성수공고앞,327765.5315936271,4156550.445276475
1018,4182,성수공고앞,327802.3237162306,4156558.965208587
1019,4183,경일초등학교입구,327387.8691677114,4156693.821562403
1020,4184,경일초등학교입구,327378.03881353466,4156720.738761155
1021,4185,성동교남단,327258.13095725037,4157666.874061868
1022,4186,성동교남단,327213.5318796836,4157742.7457777737
1023,4187,상원,327393.11751152546,4157833.552169473
1024,4188,상원,327469.3336195693,4157870.8417385076
1025,4189,영동대교북단,328655.58016752795,4156187.8061701087
1026,4190,노룬산시장앞,328799.02095025685,4156479.240952454
1027,4191,성수119안전센터,328611.8381902312,4156252.2555391784
1028,4192,성수119안전센터,328600.3379982063,4156273.6189824664
1029,4193,경수중학교,328338.0222082096,4156349.308267901
1030,4194,경수중학교,328363.60538184724,4156362.267950456
1031,4195,뚝도시장,328196.53824555513,4156399.0324100475
1032,4196,뚝도시장,328223.31273778126,4156411.5666169054
1033,4197,성원중성수동이마트앞,328023.3613228761,4156458.933756741
1034,4198,성원중성수동이마트앞,328025.7396823701,4156486.0912483702
1035,4199,서울숲지구대앞,327924.7220684579,4156324.8883221745
1036,4200,서울숲지구대앞,327919.96052534884,4156328.694358743
1037,4201,뚝도시장구길,328181.8844519535,4156244.522984572
1038,4202,뚝도시장구길,328174.04607695073,4156258.6691688914
1039,4203,성수동대호빌라입구,328384.3106817602,4156169.470498137
1040,4204,성수동대호빌라입구,328387.4888918485,4156177.805369706
1041,4205,영동대교,328596.31961827073,4156143.1575225345
1042,4206,영동대교,328628.741942956,4156144.064105814
1043,4207,화양사거리,329199.0008330708,4157314.277225467
1044,4208,성수초등학교,328989.780094594,4156860.1950849355
1045,4209,서울효사랑병원,328913.20706329343,4156707.379111772
1046,4210,성수2가3동주민센터,328232.1190001536,4157610.434902036
1047,4211,제인병원,328357.34154564,4157581.562161429
1048,4212,성동세무서앞,328836.887504036,4157422.0126550626
1049,4213,성동세무서,329008.3132054346,4157453.7749100085
1050,4214,송정동서울숲아이파크,329462.48416469747,4157855.1293266662
1051,4215,송정동건영아파트,329639.391943577,4158229.0739509123
1052,4216,군자교남단,329755.1451458019,4158464.979349271
1053,4217,신답역,327579.151874223,4159914.2174430275
1054,4218,용답동동부시장답십리역,328114.39488345146,4159410.7747499757
1055,4221,서울교통공사.서울새활용플라자,328384.12581130426,4158999.712189706
1056,4222,뚝섬서울숲,326532.23480662704,4157094.444000027
1057,4223,뚝섬서울숲,326519.94342714676,4157207.839967388
1058,4226,사근동하이츠아파트앞,327687.2623847433,4158929.503168718
1059,4227,사근동하이츠아파트앞,327655.87578010827,4158932.290381696
1060,4228,사근동주민센터,327402.65916199435,4158878.663056795
1061,4229,사근동주민센터,327411.26649776974,4158892.984186025
1062,4230,사근고개,327285.8436324453,4158921.862019213
1063,4231,사근고개,327286.7095923525,4158934.3473393954
1064,4232,사근파출소앞,327057.07546430134,4158813.797863036
1065,4233,사근파출소앞,327055.95450645837,4158826.9256764115
1066,4234,사근동벽산아파트,327762.7215695176,4158806.078846553
1067,4236,뚝섬역8번출구,327352.18113246217,4157418.798515756
1068,4237,뚝섬역2번출구,327461.4847998294,4157412.054954881
1069,4238,뚝섬역3번5번출구,327650.33857886516,4157285.7154829497
1070,4239,뚝섬역4번출구,327682.0103417461,4157312.149597243
1071,4240,성수역,328056.1213757823,4157161.7459188267
1072,4241,성수동SK아파트형공장앞,327756.3917839676,4157218.660823145
1073,4242,성수동SK아파트형공장앞,327738.26711468387,4157205.921041405
1074,4243,경동초등학교입구,327688.1656408969,4156957.4125846033
1075,4244,경동초등학교입구,327660.96132934716,4156943.4871323262
1076,4245,경일초등학교앞,327577.7737222575,4156653.7700057197
1077,4246,경일초등학교앞,327568.4986098063,4156687.9775393787
1078,4247,한양여대앞,327794.1139286455,4158730.030105734
1079,4252,도선고등학교.꽃재교회,325881.75513722526,4159596.3516927375
1080,4253,성수역,328175.4873418121,4157069.179086055
1081,4254,리버하우스,327836.669418811,4157773.3969683275
1082,4255,리버하우스,327809.5526103187,4157810.5850073774
1083,4256,성수사거리,328823.300436998,4156807.0208801646
1084,4257,성수사거리,328837.7492666574,4156851.4265716462
1085,4258,성동제일새마을금고,327534.74931412307,4158876.3513389667
1086,4259,성동제일새마을금고,327532.3966125617,4158888.004902108
1087,4261,청계9가.비우당교,325619.41140012024,4160019.9641132173
1088,4264,뚝섬서울숲,326633.9957263702,4156992.44825589
1089,4265,뚝섬서울숲남문,327090.45140164404,4156852.2958907774
1090,4266,뚝섬서울숲남문,327106.50414929306,4156798.138085936
1091,4267,신답역명문예식장,327629.3277115368,4159818.4207207933
1092,4268,신답역명문예식장,327608.56970441726,4159848.8716881527
1093,4269,성수2가3동주민센터,328160.992360685,4157685.370425217
1094,4270,극동그린아파트앞,324303.69992873736,4156838.1715465547
1095,4271,마장역,327229.5629769125,4159547.7579144775
1096,4272,행당신동아.행당푸르지오아파트,326348.16173611383,4158386.153647798
1097,4273,숭신초등학교,325844.4509963604,4159623.952257662
1098,4275,극동아파트,325477.0970934504,4158607.05706842
1099,4276,풍림아파트,325449.40435474867,4158715.8799744667
1100,4277,벽산아파트,325610.99418309564,4158341.8260334395
1101,4278,대림아파트,325545.89830926235,4158451.044871513
1102,4279,행당역,325915.45485504717,4158490.693210915
1103,4280,행당역,325886.1443884622,4158500.0197810107
1104,4281,무학여고,326264.7893498684,4158637.7045214986
1105,4282,극동그린아파트,324361.5960611242,4156865.3484971835
1106,4286,성수동차고지,328215.07781127654,4156088.536978153
1107,4288,제민약국,328477.9872637646,4156167.077345421
1108,4289,왕십리자이.신당현대아파트,325441.3850991174,4158927.606744134
1109,4290,왕십리자이.신당현대아파트,325488.26671776467,4158971.1614403306
1110,4291,제민약국,328464.6552546914,4156162.6378772105
1111,4293,우리은행화양동지점,329173.8075462384,4157427.7464031423
1112,4295,황학교.텐즈힐몰,325460.5527061581,4159949.0236411677
1113,4298,마장동주민센타,327302.9320385224,4159564.791797526
1114,4301,왕십리광장.왕십리역7번출구,326592.02402850654,4158926.0286066206
1115,4302,왕십리광장.왕십리역4번출구,326635.36041248735,4158960.0166862607
1116,4303,한양대동문앞,327730.0878108118,4158302.1226557256
1117,4304,왕십리도선동주민센터,325541.16260658967,4159694.6293142796
1118,4305,한양여대앞,327840.60341885913,4158639.671787299
1119,4306,행당중학교,327147.8013402517,4158114.7701133303
1120,4500,송정동현대아이파크아파트,329395.6803867014,4157884.0591303534
1121,4501,극동아파트5동,324291.1914103569,4156988.384748768
1122,4502,대우아파트관리실,325082.74109730346,4157294.1413043113
1123,4503,두산아파트정문.금호역,324813.004637968,4157573.6667497987
1124,4504,신금호역,325149.47551673814,4158239.5147610027
1125,4505,옥수역,324827.39552849624,4156792.717361127
1126,4506,송정동자치회관입구,329313.81430688757,4157773.968844974
1127,4507,대우아파트후문,325234.7854331702,4157388.035794167
1128,4508,신금호파크자이아파트후문,324872.5607524557,4158313.3299512
1129,4509,금호1가동주민센터,325301.3199015517,4158295.8012129315
1130,4510,왕십리민자역사,326700.0809852135,4159011.7550433413
1131,4511,무쇠막,325499.12485072727,4157198.053510266
1132,4512,럭키슈퍼,329254.34898128716,4157682.4072975866
1133,4513,금옥초등학교입구,325063.29323429876,4157386.183611161
1134,4514,대경정보산업고등학교,324891.7672324102,4158397.947614064
1135,4515,금북초등학교,325438.3662391502,4158338.2982258345
1136,4516,무학여고,326341.8534156735,4158536.233651757
1137,4517,GS주유소,325563.57987883803,4157359.5320956507
1138,4518,중앙슈퍼,329197.238642795,4157598.097724328
1139,4519,극동아파트상가,324380.9126979677,4156959.867214774
1140,4520,모닝후레쉬,325317.3037931258,4157509.917973959
1141,4521,화단삼거리,325080.0681667326,4157544.575894304
1142,4522,금호어린이집,324967.4613067595,4158476.4613461248
1143,4523,논골.금호동벽산아파트,325580.8730254,4158336.565354694
1144,4524,대우푸르지오상가앞,326337.43506517506,4158314.560067869
1145,4526,왕약국,329103.4850717827,4157460.5521048843
1146,4527,한남하이츠아파트,324329.2534427532,4156642.8667244497
1147,4528,금호사거리,325554.8711240784,4157490.8578641084
1148,4529,금호산입구,325056.6119508815,4158439.9529671567
1149,4530,한진아파트후문,325727.5603909943,4158385.5591289545
1150,4531,신동아아파트후문,326231.9608254734,4158232.6793901618
1151,4533,성동세무서,328826.80630770745,4157455.9371093186
1152,4535,제일감리교회,325700.30928830337,4157481.1607025075
1153,4536,신금호역,325086.8718118483,4158240.2470687497
1154,4537,행당역.롯데마트,325911.74051049585,4158490.072063671
1155,4538,대우푸르지오109동앞,326139.23823616595,4158200.042380872
1156,4539,벽산아파트정문,325547.87980436534,4158045.977784572
1157,4540,스탠다드차타드은행성수2가지점,328268.1769562087,4157579.7586541036
1158,4541,옥수종합사회복지관,324442.48860520974,4156732.1860511336
1159,4542,응봉동현대아파트,326046.2336749365,4157688.8647979517
1160,4544,행당2동주민센터,326054.5753750675,4158569.55698827
1161,4545,삼거리정자앞,326129.38699757366,4157981.5851697833
1162,4546,금호119안전센터,325514.3687253833,4158182.2328496985
1163,4547,성수2가3동주민센터.성수지구대,328224.58118461794,4157472.454340381
1164,4548,옥수삼성아파트,324538.7961723133,4156702.9283053
1165,4549,현대공업사앞,326205.56106159464,4157701.9789927388
1166,4550,두산상가후문,324805.350810115,4157646.4522641366
1167,4551,중앙병원,325039.67431463534,4157949.661085057
1168,4552,무학중학교.무학여고,326274.2600738904,4158617.3967861654
1169,4553,만물상회앞,326091.9481502968,4158017.8928683056
1170,4554,논골사거리,325532.9266469998,4158311.577866874
1171,4555,신한은행,328177.13069337315,4157353.228451112
1172,4556,응봉초등학교.대림아파트,326284.38831513724,4157824.339207751
1173,4557,한신아파트,325034.92305067927,4157815.720573691
1174,4559,상봉노인정앞,326005.8077359244,4158012.5240586046
1175,4560,논골신협.대림아파트후문,325517.46961460245,4158576.9886686946
1176,4561,국민은행입구,328108.58467995306,4157187.596993592
1177,4562,옥수삼성아파트,324571.9701947477,4156715.3265264495
1178,4563,응봉역.광희중,326375.2775060491,4157930.637815973
1179,4564,우리은행.백범학원터,325183.4891495581,4157501.762338231
1180,4565,금남시장.화단앞,325033.57278517215,4157550.1668282854
1181,4566,금호공원,325057.0765757217,4157695.711966037
1182,4567,대현산체육관입구,325974.72323654767,4158046.5958861276
1183,4569,지하철2호선성수역,328145.5474454503,4157086.5211604075
1184,4570,옥수종합사회복지관,324475.69879208424,4156732.1796204904
1185,4572,대우아파트입구,325012.05978231784,4157286.642650966
1186,4573,원형화단,325047.0177835901,4157575.588671445
1187,4574,성동구청,326578.59159293945,4159248.9126264662
1188,4575,금봉어린이집.또또와마트,325881.2454095706,4158020.7769229133
1189,4577,경수중학교입구,328485.06129466,4156950.8584622093
1190,4578,옥정중학교,324309.275627704,4156785.236337489
1191,4579,응봉사거리,326391.4476484265,4158243.8892221525
1192,4581,동방빌딩,326618.69336947985,4159520.941822207
1193,4582,천은교회,325707.0217066071,4158233.649415857
1194,4583,극동아파트상가,324404.49020777945,4156958.4652165743
1195,4584,무학여고,326372.6851901497,4158560.7850496606
1196,4585,한전입구,326468.76260996767,4159507.5288285585
1197,4586,논골입구,325600.45946624794,4158330.946848903
1198,4587,옥수동주민센터,324440.2555672347,4157036.2287531905
1199,4588,성동보건소,326298.6289920694,4159536.5587638225
1200,4589,행당역.대림아파트정문,325877.87537051947,4158496.8947830913
1201,4590,청계벽산아파트,326054.04071763577,4159737.92622669
1202,4591,논골.남광빌딩,325514.23778518365,4158298.2714331583
1203,4593,코스모타워,326272.9447593931,4159142.985246091
1204,4594,화단앞,325061.59017025307,4157578.779639133
1205,4595,성동사회복지관.청계천문화관,326333.22364475543,4159958.651262672
1206,4596,금호119안전센터,325500.17088884005,4158191.937938555
1207,4597,왕약국,329115.4384625778,4157462.89848485
1208,4598,상왕십리역,326035.32958527596,4159347.704917079
1209,4599,금호공원,325074.6123180244,4157692.4378690403
1210,4600,성동구도시관리공단.서울시시설관리공단,326635.58496430126,4160121.664825094
1211,4602,삼성래미안2차아파트,325536.91296496906,4157995.9957073666
1212,4603,신당현대아파트,325446.7070170833,4158927.502741348
1213,4615,중앙슈퍼,329205.0990357199,4157591.428541341
1214,4643,영동대교북단,328662.6790181442,4156197.057900937
1215,4648,한신아파트,325044.8322588741,4157816.009831481
1216,4650,마장동축산물시장,326672.7670035923,4159880.7001668145
1217,4651,성동보건분소.금호고등학교,325398.4371863961,4158074.8811546518
1218,4658,극동.풍림아파트,325438.1507954964,4158727.6230804785
1219,4659,럭키슈퍼,329262.5540031802,4157677.8313950323
1220,4667,중앙병원앞,325053.6660371501,4157967.8690470834
1221,4668,도선동사거리,326594.8315634653,4159560.661761584
1222,4669,논골신협.대림아파트후문,325512.11913426046,4158555.8960107127
1223,4670,송정동자치회관입구,329323.1063818903,4157768.7696217974
1224,4671,성동구청,326535.6780445953,4159178.4044909026
1225,4672,논골사거리,325531.4425414202,4158401.637233557
1226,4674,신금호역,325086.57588215405,4158212.2446815856
1227,4675,삼성아파트입구,325069.33399507846,4158492.49857296
1228,4676,금호초등학교,325041.79173649,4158049.146937503
1229,4677,벽산아파트정문,325507.9197049377,4158104.6852855817
1230,4678,금호산입구,325044.7711775972,4158447.6073056385
1231,4679,무학중학교.무학여고,326288.96023444214,4158640.6910801865
1232,4680,천은교회,325694.9957743226,4158227.903543377
1233,4684,금호어린이집,324969.78235024214,4158486.8151790556
1234,4685,행당2동주민센터,326034.19553127297,4158580.1939147334
1235,4686,금봉어린이집.또또와마트,325878.46488016343,4158007.6320470204
1236,4691,대경정보산업고등학교,324890.2973307002,4158408.782262523
1237,4696,대현산체육관입구,325960.4104295436,4158041.4988671513
1238,4697,GS주유소,325540.740713698,4157367.420422799
1239,4698,대림아파트후문,325722.22303388873,4158402.677966547
1240,4699,응봉하이퍼마트,326002.84425673843,4158000.1833317173
1241,4700,서울숲푸르지오아파트정문,325472.47768209653,4157196.2198284985
1242,4701,대림상가,326371.0178975911,4158129.989207971
1243,4702,충북상회,326074.4911971993,4158020.1650017747
1244,4706,서울숲푸르지오아파트후문,325327.0514726642,4157004.3542252243
1245,4721,무학여고,326335.91686036054,4158623.886714385
1246,4722,무학여고,326370.64356755355,4158624.6479624575
1247,4723,응봉사거리,326352.47943758126,4158292.9333464904
1248,4724,응봉사거리,326387.45056606573,4158267.581493187
1249,4739,응봉역.광희중,326372.952445705,4157948.292661494
1250,4740,삼거리정자,326134.0288066256,4157974.0841188706
1251,4741,금호초등학교,325056.98940964916,4158030.0176321156
1252,4742,응봉초등학교.대림아파트,326260.5640340246,4157795.3372496353
1253,4743,대우푸르지오109동앞,326148.14537888253,4158195.551474927
1254,4744,현대공업사앞,326185.9907211268,4157717.517482603
1255,4745,신동아아파트후문,326240.2446451417,4158227.101420673
1256,4746,신동아아파트,325986.95948850014,4157686.2250962034
1257,4748,대우푸르지오상가앞,326336.76693414536,4158297.269010902
1258,4749,삼성래미안아파트,325759.4029834854,4157536.420470745
1259,4750,금호사거리,325538.2651914697,4157519.0198318646
1260,4751,금남시장앞.백범학원터,325236.93901449733,4157536.2358762943
1261,4753,왕십리광장.왕십리역7번출구,326580.11731042154,4158925.8819554807
1262,4754,두산상가후문,324803.6085484575,4157653.8916512616
1263,4755,옥수동주민센터,324432.69709801895,4157047.6931277895
1264,4756,두산아파트111동,324750.07242384274,4157803.3772721724
1265,4757,두산아파트109동,324809.0442962299,4157716.5955362986
1266,4758,극동아파트4동,324337.06376619666,4157028.7215745
1267,4759,극동아파트4동,324345.50086686836,4157025.6411242047
1268,4760,두산아파트109동,324816.7347051877,4157720.733212031
1269,4761,두산아파트115동,324754.1444369153,4157844.3034005025
1270,4762,금호역,324813.6236501023,4157565.1509257187
1271,4763,두산아파트정문.금호역,324797.7663851428,4157572.0904548406
1272,4764,금호역,324776.05667725526,4157562.5493609672
1273,4765,금호역.3호선,324793.24776016525,4157547.779019717
1274,4766,화단삼거리,325058.33295683074,4157533.8349745777
1275,4767,두산아파트111동,324759.7881121475,4157813.3736770595
