,MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL
1946,서울특별시,11,11290,성북구,313550,553450,1
1947,서울특별시,11,11290,성북구,313150,554850,2
1948,서울특별시,11,11290,성북구,313650,554250,1
1949,서울특별시,11,11290,성북구,313450,554950,1
1950,서울특별시,11,11290,성북구,313250,555550,1
1951,서울특별시,11,11290,성북구,312950,555750,1
1952,서울특별시,11,11290,성북구,313350,555050,1
1953,서울특별시,11,11290,성북구,312650,554950,1
1954,서울특별시,11,11290,성북구,312950,556150,1
1955,서울특별시,11,11290,성북구,313050,557050,1
1956,서울특별시,11,11290,성북구,313850,553350,1
1957,서울특별시,11,11290,성북구,314250,553850,1
1958,서울특별시,11,11290,성북구,314350,554150,1
1959,서울특별시,11,11290,성북구,314350,554550,1
1960,서울특별시,11,11290,성북구,313850,554550,1
1961,서울특별시,11,11290,성북구,314650,556150,1
1962,서울특별시,11,11290,성북구,314750,554750,1
1963,서울특별시,11,11290,성북구,314950,556150,2
1964,서울특별시,11,11305,강북구,312650,560950,1
1965,서울특별시,11,11305,강북구,313550,558450,1
1966,서울특별시,11,11305,강북구,312950,561850,1
1967,서울특별시,11,11305,강북구,314450,557450,1
1968,서울특별시,11,11305,강북구,314150,558750,1
1969,서울특별시,11,11305,강북구,313950,559250,1
1970,서울특별시,11,11305,강북구,314150,560350,2
1971,서울특별시,11,11320,도봉구,313850,561750,1
1972,서울특별시,11,11320,도봉구,315150,560750,1
1973,서울특별시,11,11320,도봉구,314850,561250,1
1974,서울특별시,11,11320,도봉구,315250,562550,1
1975,서울특별시,11,11320,도봉구,314950,562450,1
1976,서울특별시,11,11320,도봉구,315550,563350,1
1977,서울특별시,11,11320,도봉구,315550,565450,1
1978,서울특별시,11,11380,은평구,304250,555650,1
1979,서울특별시,11,11380,은평구,304250,556650,1
1980,서울특별시,11,11380,은평구,303650,556750,1
1981,서울특별시,11,11380,은평구,304950,554450,1
1982,서울특별시,11,11380,은평구,304350,556150,1
1983,서울특별시,11,11380,은평구,304850,557050,1
1984,서울특별시,11,11380,은평구,304450,557350,1
1985,서울특별시,11,11380,은평구,305250,557150,1
1986,서울특별시,11,11380,은평구,304750,558450,1
1987,서울특별시,11,11380,은평구,305450,557550,1
1988,서울특별시,11,11410,서대문구,304250,552750,1
1989,서울특별시,11,11410,서대문구,304550,552550,1
1990,서울특별시,11,11410,서대문구,305150,553750,1
1991,서울특별시,11,11410,서대문구,305750,551150,1
1992,서울특별시,11,11410,서대문구,305450,552050,1
1993,서울특별시,11,11410,서대문구,305850,552150,1
1994,서울특별시,11,11410,서대문구,305750,552650,1
1995,서울특별시,11,11410,서대문구,305950,552950,1
1996,서울특별시,11,11410,서대문구,306950,551850,1
1997,서울특별시,11,11410,서대문구,306750,552350,1
1998,서울특별시,11,11410,서대문구,306950,555550,1
1999,서울특별시,11,11410,서대문구,307850,553050,1
2000,서울특별시,11,11410,서대문구,308550,552050,1
2001,서울특별시,11,11410,서대문구,308650,552250,1
2002,서울특별시,11,11440,마포구,302050,553650,1
2003,서울특별시,11,11440,마포구,301650,554150,1
2004,서울특별시,11,11440,마포구,303950,550250,1
2005,서울특별시,11,11440,마포구,303350,550750,1
2006,서울특별시,11,11440,마포구,304150,550550,1
2007,서울특별시,11,11440,마포구,304150,551250,1
2008,서울특별시,11,11440,마포구,304950,550250,1
2009,서울특별시,11,11440,마포구,305050,550950,3
2010,서울특별시,11,11440,마포구,304950,550350,1
2011,서울특별시,11,11440,마포구,304950,550950,2
2012,서울특별시,11,11440,마포구,304850,550350,1
2013,서울특별시,11,11440,마포구,305150,550950,1
2014,서울특별시,11,11440,마포구,305250,551550,1
2015,서울특별시,11,11440,마포구,305250,551950,1
2016,서울특별시,11,11440,마포구,305850,550050,1
2017,서울특별시,11,11440,마포구,306950,549150,1
2018,서울특별시,11,11440,마포구,307150,549650,1
2019,서울특별시,11,11440,마포구,307850,550650,1
2020,서울특별시,11,11470,양천구,297050,547550,1
2021,서울특별시,11,11470,양천구,297050,549050,1
2022,서울특별시,11,11470,양천구,299850,546950,1
2023,서울특별시,11,11470,양천구,299950,547850,1
2024,서울특별시,11,11470,양천구,300050,549550,1
2025,서울특별시,11,11470,양천구,300450,547650,1
2026,서울특별시,11,11470,양천구,300850,549150,2
2027,서울특별시,11,11500,강서구,295050,552650,1
2028,서울특별시,11,11500,강서구,295450,552650,1
2029,서울특별시,11,11500,강서구,294850,553250,1
2030,서울특별시,11,11500,강서구,295250,553450,1
2031,서울특별시,11,11500,강서구,295750,554750,1
2032,서울특별시,11,11500,강서구,296350,549550,1
2033,서울특별시,11,11500,강서구,296050,550650,1
2034,서울특별시,11,11500,강서구,297750,549850,1
2035,서울특별시,11,11500,강서구,298650,548250,1
2036,서울특별시,11,11500,강서구,298150,550150,1
2037,서울특별시,11,11500,강서구,299650,548250,1
2038,서울특별시,11,11500,강서구,299450,551250,1
2039,서울특별시,11,11530,구로구,296050,543750,1
2040,서울특별시,11,11530,구로구,297850,544750,1
2041,서울특별시,11,11530,구로구,298250,545450,1
2042,서울특별시,11,11530,구로구,298150,545350,1
2043,서울특별시,11,11530,구로구,299150,544750,1
2044,서울특별시,11,11530,구로구,301950,544750,1
2045,서울특별시,11,11530,구로구,301550,546150,1
2046,서울특별시,11,11530,구로구,301850,545750,1
2047,서울특별시,11,11530,구로구,302650,543250,2
2048,서울특별시,11,11545,금천구,301650,541450,1
2049,서울특별시,11,11545,금천구,301450,542550,1
2050,서울특별시,11,11545,금천구,302850,537950,1
2051,서울특별시,11,11545,금천구,303050,539350,1
2052,서울특별시,11,11545,금천구,302850,539950,1
2053,서울특별시,11,11545,금천구,302650,540350,1
2054,서울특별시,11,11545,금천구,302150,542450,1
2055,서울특별시,11,11560,영등포구,301350,547050,1
2056,서울특별시,11,11560,영등포구,301650,546650,1
2057,서울특별시,11,11560,영등포구,301950,546850,1
2058,서울특별시,11,11560,영등포구,301450,547550,1
2059,서울특별시,11,11560,영등포구,302350,546950,1
2060,서울특별시,11,11560,영등포구,302350,548150,1
2061,서울특별시,11,11560,영등포구,302150,548050,1
2062,서울특별시,11,11560,영등포구,302550,548250,1
2063,서울특별시,11,11560,영등포구,303050,548250,1
2064,서울특별시,11,11560,영등포구,302750,548950,1
2065,서울특별시,11,11560,영등포구,302550,549250,1
2066,서울특별시,11,11560,영등포구,303450,546650,1
2067,서울특별시,11,11560,영등포구,303550,546550,1
2068,서울특별시,11,11560,영등포구,303350,548150,1
2069,서울특별시,11,11560,영등포구,304450,546550,1
2070,서울특별시,11,11560,영등포구,304650,546450,1
2071,서울특별시,11,11560,영등포구,304450,546750,1
2072,서울특별시,11,11560,영등포구,305050,547550,1
2073,서울특별시,11,11560,영등포구,304450,548450,1
2074,서울특별시,11,11560,영등포구,305650,547250,1
2075,서울특별시,11,11560,영등포구,305350,548150,1
2076,서울특별시,11,11590,동작구,303950,543550,2
2077,서울특별시,11,11590,동작구,304950,543750,1
2078,서울특별시,11,11590,동작구,306350,545250,1
2079,서울특별시,11,11590,동작구,306650,546450,2
2080,서울특별시,11,11590,동작구,309150,543250,1
2081,서울특별시,11,11590,동작구,309050,543250,1
2082,서울특별시,11,11590,동작구,308650,545750,1
2083,서울특별시,11,11590,동작구,308350,546050,1
2084,서울특별시,11,11590,동작구,310050,542150,1
2085,서울특별시,11,11590,동작구,309550,542450,1
2086,서울특별시,11,11590,동작구,309750,544150,1
2087,서울특별시,11,11620,관악구,306050,541550,1
2088,서울특별시,11,11620,관악구,305550,541150,1
2089,서울특별시,11,11620,관악구,305850,541850,1
2090,서울특별시,11,11620,관악구,306050,541850,1
2091,서울특별시,11,11620,관악구,305450,543450,2
2092,서울특별시,11,11620,관악구,305750,543350,1
2093,서울특별시,11,11620,관악구,305250,543950,1
2094,서울특별시,11,11620,관악구,306250,542050,1
2095,서울특별시,11,11620,관악구,307450,543150,1
2096,서울특별시,11,11620,관악구,308150,542350,1
2097,서울특별시,11,11620,관악구,307350,542850,1
2098,서울특별시,11,11620,관악구,308550,542150,1
2099,서울특별시,11,11650,서초구,310350,543650,1
2100,서울특별시,11,11650,서초구,311150,542950,1
2101,서울특별시,11,11650,서초구,311250,544550,1
2102,서울특별시,11,11650,서초구,311450,544750,1
2103,서울특별시,11,11650,서초구,312250,542750,1
2104,서울특별시,11,11650,서초구,312350,543750,1
2105,서울특별시,11,11650,서초구,313050,543750,1
2106,서울특별시,11,11650,서초구,313050,543350,1
2107,서울특별시,11,11650,서초구,313450,545450,2
2108,서울특별시,11,11650,서초구,312550,545550,1
2109,서울특별시,11,11650,서초구,312950,545450,1
2110,서울특별시,11,11650,서초구,313250,546350,1
2111,서울특별시,11,11650,서초구,314250,543350,1
2112,서울특별시,11,11650,서초구,314150,543550,1
2113,서울특별시,11,11650,서초구,313650,543250,1
2114,서울특별시,11,11650,서초구,314350,543850,1
2115,서울특별시,11,11650,서초구,314050,544450,1
2116,서울특별시,11,11650,서초구,315350,541350,1
2117,서울특별시,11,11650,서초구,315750,541950,1
2118,서울특별시,11,11650,서초구,315750,542150,1
2119,서울특별시,11,11680,강남구,313550,546650,1
2120,서울특별시,11,11680,강남구,314350,544750,1
2121,서울특별시,11,11680,강남구,314450,544950,1
2122,서울특별시,11,11680,강남구,313650,546050,1
2123,서울특별시,11,11680,강남구,313950,547050,1
2124,서울특별시,11,11680,강남구,314250,547150,1
2125,서울특별시,11,11680,강남구,313650,547550,1
2126,서울특별시,11,11680,강남구,313750,547250,1
2127,서울특별시,11,11680,강남구,313950,547850,1
2128,서울특별시,11,11680,강남구,314950,542950,1
2129,서울특별시,11,11680,강남구,315550,543450,1
2130,서울특별시,11,11680,강남구,315250,544150,1
2131,서울특별시,11,11680,강남구,315550,544550,1
2132,서울특별시,11,11680,강남구,315350,544850,1
2133,서울특별시,11,11680,강남구,315450,545350,1
2134,서울특별시,11,11680,강남구,314650,545750,1
2135,서울특별시,11,11680,강남구,314850,547250,1
2136,서울특별시,11,11680,강남구,314750,548350,1
2137,서울특별시,11,11680,강남구,314750,548150,1
2138,서울특별시,11,11680,강남구,316150,542150,1
2139,서울특별시,11,11680,강남구,316150,543450,1
2140,서울특별시,11,11680,강남구,316450,545250,1
2141,서울특별시,11,11680,강남구,315650,544750,1
2142,서울특별시,11,11680,강남구,315850,544750,1
2143,서울특별시,11,11680,강남구,315750,545650,2
2144,서울특별시,11,11680,강남구,316450,545750,1
2145,서울특별시,11,11680,강남구,315750,547850,1
2146,서울특별시,11,11200,성동구,316850,549850,1
2147,서울특별시,11,11200,성동구,316850,549950,1
2148,서울특별시,11,11200,성동구,317750,550150,1
2149,서울특별시,11,11215,광진구,317750,549050,1
2150,서울특별시,11,11215,광진구,318550,548450,1
2151,서울특별시,11,11215,광진구,318250,550950,1
2152,서울특별시,11,11215,광진구,318350,551450,1
2153,서울특별시,11,11215,광진구,318650,551250,1
2154,서울특별시,11,11215,광진구,319050,548350,1
2155,서울특별시,11,11215,광진구,319050,548750,1
2156,서울특별시,11,11215,광진구,319050,548850,2
2157,서울특별시,11,11215,광진구,319050,549050,2
2158,서울특별시,11,11215,광진구,319750,548650,1
2159,서울특별시,11,11215,광진구,319850,548950,1
2160,서울특별시,11,11215,광진구,318850,551650,1
2161,서울특별시,11,11230,동대문구,316050,554550,1
2162,서울특별시,11,11230,동대문구,316750,554850,1
2163,서울특별시,11,11230,동대문구,317350,554850,1
2164,서울특별시,11,11230,동대문구,316850,555450,1
2165,서울특별시,11,11230,동대문구,317850,552450,1
2166,서울특별시,11,11260,중랑구,318650,556450,1
2167,서울특별시,11,11260,중랑구,318550,556650,1
2168,서울특별시,11,11260,중랑구,319450,554050,1
2169,서울특별시,11,11260,중랑구,319150,554050,1
2170,서울특별시,11,11260,중랑구,319550,555650,2
2171,서울특별시,11,11260,중랑구,320450,555450,1
2172,서울특별시,11,11260,중랑구,320150,556550,1
2173,서울특별시,11,11260,중랑구,320250,556550,1
2174,서울특별시,11,11260,중랑구,320350,557450,1
2175,서울특별시,11,11290,성북구,315750,556850,1
2176,서울특별시,11,11290,성북구,316350,558050,1
2177,서울특별시,11,11320,도봉구,316250,561950,2
2178,서울특별시,11,11320,도봉구,315850,561750,1
2179,서울특별시,11,11320,도봉구,316350,564050,1
2180,서울특별시,11,11350,노원구,316850,563350,1
2181,서울특별시,11,11350,노원구,317850,559850,1
2182,서울특별시,11,11350,노원구,317150,561650,1
2183,서울특별시,11,11350,노원구,317350,561450,1
2184,서울특별시,11,11350,노원구,317350,562250,1
2185,서울특별시,11,11350,노원구,317350,562050,1
2186,서울특별시,11,11350,노원구,317650,562450,1
2187,서울특별시,11,11350,노원구,317150,562250,1
2188,서울특별시,11,11350,노원구,318850,559850,1
2189,서울특별시,11,11350,노원구,318250,560450,1
2190,서울특별시,11,11350,노원구,318550,562550,1
2191,서울특별시,11,11350,노원구,318450,562750,1
2192,서울특별시,11,11350,노원구,317950,562950,1
2193,서울특별시,11,11350,노원구,318850,563850,1
2194,서울특별시,11,11350,노원구,319250,558350,1
2195,서울특별시,11,11680,강남구,317450,544950,1
2196,서울특별시,11,11680,강남구,318450,544250,1
2197,서울특별시,11,11680,강남구,319150,543850,1
2198,서울특별시,11,11710,송파구,318850,545850,1
2199,서울특별시,11,11710,송파구,318750,546050,1
2200,서울특별시,11,11710,송파구,318950,545950,1
2201,서울특별시,11,11710,송파구,318850,546150,1
2202,서울특별시,11,11710,송파구,320850,546850,1
2203,서울특별시,11,11710,송파구,321850,544450,1
2204,서울특별시,11,11710,송파구,321250,545350,1
2205,서울특별시,11,11710,송파구,320950,545550,1
2206,서울특별시,11,11710,송파구,321150,546450,1
2207,서울특별시,11,11710,송파구,321750,546450,1
2208,서울특별시,11,11710,송파구,322750,544050,1
2209,서울특별시,11,11710,송파구,322050,548450,1
2210,서울특별시,11,11710,송파구,322350,548250,1
2211,서울특별시,11,11710,송파구,322450,548550,1
2212,서울특별시,11,11710,송파구,323550,545350,1
2213,서울특별시,11,11710,송파구,324950,544950,1
2214,서울특별시,11,11740,강동구,322850,550450,2
2215,서울특별시,11,11740,강동구,323550,547550,1
2216,서울특별시,11,11740,강동구,323750,548850,2
2217,서울특별시,11,11740,강동구,324150,549050,1
2218,서울특별시,11,11740,강동구,324550,548950,1
2219,서울특별시,11,11740,강동구,324350,549450,1
2220,서울특별시,11,11740,강동구,327250,552450,1
2221,서울특별시,11,11110,종로구,308050,553150,1
2222,서울특별시,11,11110,종로구,308850,552650,3
2223,서울특별시,11,11110,종로구,309350,552850,1
2224,서울특별시,11,11110,종로구,309950,552350,1
2225,서울특별시,11,11110,종로구,310150,552950,2
2226,서울특별시,11,11110,종로구,310450,552750,1
2227,서울특별시,11,11110,종로구,310250,552850,1
2228,서울특별시,11,11110,종로구,310150,553650,1
2229,서울특별시,11,11110,종로구,310450,553750,1
2230,서울특별시,11,11110,종로구,310650,553050,1
2231,서울특별시,11,11110,종로구,311550,552850,1
2232,서울특별시,11,11110,종로구,311850,553150,1
2233,서울특별시,11,11110,종로구,311850,553350,1
2234,서울특별시,11,11110,종로구,311650,553350,1
2235,서울특별시,11,11110,종로구,311750,554350,1
2236,서울특별시,11,11110,종로구,311850,554150,1
2237,서울특별시,11,11110,종로구,311650,554750,1
2238,서울특별시,11,11110,종로구,312850,552450,1
2239,서울특별시,11,11140,중구,308750,550850,1
2240,서울특별시,11,11140,중구,309350,551750,1
2241,서울특별시,11,11140,중구,308950,552050,1
2242,서울특별시,11,11140,중구,310050,551350,1
2243,서울특별시,11,11140,중구,310450,551750,1
2244,서울특별시,11,11140,중구,309550,552150,1
2245,서울특별시,11,11140,중구,311350,551750,1
2246,서울특별시,11,11140,중구,310650,552150,1
2247,서울특별시,11,11140,중구,311050,551850,1
2248,서울특별시,11,11140,중구,311650,551750,1
2249,서울특별시,11,11140,중구,312050,552350,1
2250,서울특별시,11,11140,중구,313850,551350,1
2251,서울특별시,11,11170,용산구,309250,548650,1
2252,서울특별시,11,11170,용산구,308950,548450,1
2253,서울특별시,11,11170,용산구,308550,549350,1
2254,서울특별시,11,11170,용산구,309150,550450,1
2255,서울특별시,11,11170,용산구,309950,550150,1
2256,서울특별시,11,11170,용산구,309650,550350,1
2257,서울특별시,11,11170,용산구,311850,547950,1
2258,서울특별시,11,11170,용산구,311750,547850,1
2259,서울특별시,11,11170,용산구,311650,549050,1
2260,서울특별시,11,11200,성동구,316050,550150,3
2261,서울특별시,11,11200,성동구,314750,551850,1
2262,서울특별시,11,11200,성동구,316550,549050,1
2263,서울특별시,11,11200,성동구,316350,549250,1
2264,서울특별시,11,11200,성동구,316650,549650,1
2265,서울특별시,11,11230,동대문구,314450,553150,1
2266,서울특별시,11,11230,동대문구,314850,553650,1
2267,서울특별시,11,11290,성북구,312450,557350,1
2268,서울특별시,11,11290,성북구,312750,556750,1
2269,서울특별시,11,11290,성북구,314150,553550,1
2270,서울특별시,11,11290,성북구,313950,554350,1
2271,서울특별시,11,11290,성북구,314150,556450,1
2272,서울특별시,11,11290,성북구,314250,557050,1
2273,서울특별시,11,11290,성북구,314750,555350,1
2274,서울특별시,11,11290,성북구,314950,556750,1
2275,서울특별시,11,11290,성북구,315150,556550,1
2276,서울특별시,11,11290,성북구,315450,556650,1
2277,서울특별시,11,11305,강북구,312650,561350,1
2278,서울특별시,11,11305,강북구,314050,557450,1
2279,서울특별시,11,11305,강북구,314850,557250,1
2280,서울특별시,11,11305,강북구,315550,559150,1
2281,서울특별시,11,11320,도봉구,313950,561150,1
2282,서울특별시,11,11320,도봉구,314250,562450,1
2283,서울특별시,11,11320,도봉구,314650,562650,1
2284,서울특별시,11,11320,도봉구,314750,563050,1
2285,서울특별시,11,11320,도봉구,315050,561150,1
2286,서울특별시,11,11320,도봉구,314850,561850,1
2287,서울특별시,11,11320,도봉구,315650,562450,1
2288,서울특별시,11,11320,도봉구,315650,563750,1
2289,서울특별시,11,11320,도봉구,315750,564650,1
2290,서울특별시,11,11380,은평구,303350,553450,1
2291,서울특별시,11,11380,은평구,303850,554450,1
2292,서울특별시,11,11380,은평구,303650,554550,1
2293,서울특별시,11,11380,은평구,304250,556050,1
2294,서울특별시,11,11380,은평구,304150,557650,1
2295,서울특별시,11,11380,은평구,304550,554550,1
2296,서울특별시,11,11380,은평구,304950,554250,1
2297,서울특별시,11,11380,은평구,304750,556150,1
2298,서울특별시,11,11380,은평구,304650,557250,1
2299,서울특별시,11,11380,은평구,305250,558550,1
2300,서울특별시,11,11380,은평구,304650,559050,1
2301,서울특별시,11,11380,은평구,305750,556950,1
2302,서울특별시,11,11410,서대문구,303850,553550,1
2303,서울특별시,11,11410,서대문구,304850,553750,1
2304,서울특별시,11,11410,서대문구,305550,551250,1
2305,서울특별시,11,11410,서대문구,306250,551550,1
2306,서울특별시,11,11410,서대문구,305550,552050,1
2307,서울특별시,11,11410,서대문구,305650,552250,1
2308,서울특별시,11,11410,서대문구,305450,552350,1
2309,서울특별시,11,11410,서대문구,305650,552350,1
2310,서울특별시,11,11410,서대문구,306550,551250,1
2311,서울특별시,11,11410,서대문구,306850,552250,1
2312,서울특별시,11,11410,서대문구,306750,554550,1
2313,서울특별시,11,11410,서대문구,306950,555150,1
2314,서울특별시,11,11410,서대문구,308450,552150,1
2315,서울특별시,11,11410,서대문구,307750,551950,1
2316,서울특별시,11,11410,서대문구,308450,552550,1
2317,서울특별시,11,11440,마포구,301250,553850,1
2318,서울특별시,11,11440,마포구,301650,554450,1
2319,서울특별시,11,11440,마포구,303150,551650,1
2320,서울특별시,11,11440,마포구,302850,551650,1
2321,서울특별시,11,11440,마포구,304150,550450,1
2322,서울특별시,11,11440,마포구,304250,550850,2
2323,서울특별시,11,11440,마포구,303750,551250,1
2324,서울특별시,11,11440,마포구,304550,550450,1
2325,서울특별시,11,11440,마포구,304850,551050,1
2326,서울특별시,11,11440,마포구,304850,551450,1
2327,서울특별시,11,11440,마포구,305350,551150,1
2328,서울특별시,11,11440,마포구,306750,550250,1
2329,서울특별시,11,11440,마포구,306850,549450,1
2330,서울특별시,11,11470,양천구,296350,549250,1
2331,서울특별시,11,11470,양천구,297250,546450,1
2332,서울특별시,11,11470,양천구,297250,547050,1
2333,서울특별시,11,11470,양천구,297750,546450,1
2334,서울특별시,11,11470,양천구,298850,546550,1
2335,서울특별시,11,11470,양천구,299750,547050,1
2336,서울특별시,11,11470,양천구,299450,547650,1
2337,서울특별시,11,11470,양천구,300350,547850,1
2338,서울특별시,11,11470,양천구,300750,547650,1
2339,서울특별시,11,11470,양천구,300250,547750,1
2340,서울특별시,11,11470,양천구,300150,548250,1
2341,서울특별시,11,11470,양천구,301250,549550,1
2342,서울특별시,11,11500,강서구,294950,552250,1
2343,서울특별시,11,11500,강서구,295050,553550,1
2344,서울특별시,11,11500,강서구,295150,553950,1
2345,서울특별시,11,11500,강서구,296250,550950,1
2346,서울특별시,11,11500,강서구,296250,551150,1
2347,서울특별시,11,11500,강서구,297850,548750,1
2348,서울특별시,11,11500,강서구,297150,550050,1
2349,서울특별시,11,11500,강서구,296950,551050,1
2350,서울특별시,11,11500,강서구,298150,549850,1
2351,서울특별시,11,11500,강서구,298550,551050,2
2352,서울특별시,11,11500,강서구,298450,550950,1
2353,서울특별시,11,11500,강서구,298250,550650,1
2354,서울특별시,11,11500,강서구,298550,551150,1
2355,서울특별시,11,11500,강서구,298250,552850,1
2356,서울특별시,11,11500,강서구,299050,548950,1
2357,서울특별시,11,11500,강서구,299550,550450,1
2358,서울특별시,11,11500,강서구,299750,551250,1
2359,서울특별시,11,11500,강서구,300550,550350,2
2360,서울특별시,11,11530,구로구,296050,544250,1
2361,서울특별시,11,11530,구로구,296550,545050,1
2362,서울특별시,11,11530,구로구,297350,544550,1
2363,서울특별시,11,11530,구로구,299450,545550,1
2364,서울특별시,11,11530,구로구,301650,543550,2
2365,서울특별시,11,11530,구로구,301450,546150,1
2366,서울특별시,11,11530,구로구,302150,543650,1
2367,서울특별시,11,11545,금천구,301350,543050,1
2368,서울특별시,11,11545,금천구,303050,541950,1
2369,서울특별시,11,11545,금천구,303450,539750,1
2370,서울특별시,11,11560,영등포구,301950,549750,1
2371,서울특별시,11,11560,영등포구,303050,543450,1
2372,서울특별시,11,11560,영등포구,302950,544650,1
2373,서울특별시,11,11560,영등포구,303050,546950,2
2374,서울특별시,11,11560,영등포구,302450,548150,1
2375,서울특별시,11,11560,영등포구,303350,543750,1
2376,서울특별시,11,11560,영등포구,303750,545850,1
2377,서울특별시,11,11560,영등포구,303850,547350,1
2378,서울특별시,11,11560,영등포구,304950,547450,1
2379,서울특별시,11,11560,영등포구,304350,547950,1
2380,서울특별시,11,11560,영등포구,304950,548350,1
2381,서울특별시,11,11560,영등포구,306150,547850,1
2382,서울특별시,11,11560,영등포구,306350,547250,1
2383,서울특별시,11,11590,동작구,304450,543850,1
2384,서울특별시,11,11590,동작구,305550,544550,1
2385,서울특별시,11,11590,동작구,306250,546550,1
2386,서울특별시,11,11590,동작구,306350,546450,2
2387,서울특별시,11,11590,동작구,308750,545450,1
2388,서울특별시,11,11590,동작구,309850,543550,1
2389,서울특별시,11,11590,동작구,310050,543350,1
2390,서울특별시,11,11620,관악구,303550,542850,1
2391,서울특별시,11,11620,관악구,305050,543450,1
2392,서울특별시,11,11620,관악구,305350,543050,1
2393,서울특별시,11,11620,관악구,306050,543250,1
2394,서울특별시,11,11620,관악구,305250,543350,1
2395,서울특별시,11,11620,관악구,307050,540250,1
2396,서울특별시,11,11620,관악구,306350,541850,1
2397,서울특별시,11,11620,관악구,307150,542850,1
2398,서울특별시,11,11620,관악구,307250,543550,1
2399,서울특별시,11,11620,관악구,307950,542550,1
2400,서울특별시,11,11650,서초구,310950,542150,1
2401,서울특별시,11,11650,서초구,310450,543050,1
2402,서울특별시,11,11650,서초구,311050,543350,1
2403,서울특별시,11,11650,서초구,311050,543750,1
2404,서울특별시,11,11650,서초구,312450,545150,1
2405,서울특별시,11,11650,서초구,312150,545650,1
2406,서울특별시,11,11650,서초구,313550,543550,1
2407,서울특별시,11,11650,서초구,313250,543250,2
2408,서울특별시,11,11650,서초구,313450,544350,1
2409,서울특별시,11,11650,서초구,312950,544350,2
2410,서울특별시,11,11650,서초구,312850,544350,1
2411,서울특별시,11,11650,서초구,313350,544450,1
2412,서울특별시,11,11650,서초구,312750,544250,2
2413,서울특별시,11,11650,서초구,313450,546650,1
2414,서울특별시,11,11650,서초구,313350,546650,1
2415,서울특별시,11,11650,서초구,313850,541650,1
2416,서울특별시,11,11650,서초구,314550,543450,1
2417,서울특별시,11,11650,서초구,313950,544450,1
2418,서울특별시,11,11650,서초구,314150,543850,1
2419,서울특별시,11,11650,서초구,313850,544550,1
2420,서울특별시,11,11650,서초구,314250,544050,2
2421,서울특별시,11,11650,서초구,314050,544550,1
2422,서울특별시,11,11650,서초구,313850,544950,1
2423,서울특별시,11,11650,서초구,313650,545350,1
2424,서울특별시,11,11650,서초구,313850,544850,1
2425,서울특별시,11,11650,서초구,315250,541750,1
2426,서울특별시,11,11650,서초구,315150,542750,1
2427,서울특별시,11,11680,강남구,313350,547650,1
2428,서울특별시,11,11680,강남구,314250,544450,2
2429,서울특별시,11,11680,강남구,314250,544850,1
2430,서울특별시,11,11680,강남구,314050,546350,1
2431,서울특별시,11,11680,강남구,314050,547750,1
2432,서울특별시,11,11680,강남구,314350,547350,1
2433,서울특별시,11,11680,강남구,315450,544250,1
2434,서울특별시,11,11680,강남구,315050,544250,1
2435,서울특별시,11,11680,강남구,314650,544050,1
2436,서울특별시,11,11680,강남구,315050,544750,1
2437,서울특별시,11,11680,강남구,314650,544750,1
2438,서울특별시,11,11680,강남구,315550,545150,1
2439,서울특별시,11,11680,강남구,314650,545950,1
2440,서울특별시,11,11680,강남구,314750,545850,1
2441,서울특별시,11,11680,강남구,314650,546250,1
2442,서울특별시,11,11680,강남구,315450,546350,1
2443,서울특별시,11,11680,강남구,315250,546850,1
2444,서울특별시,11,11680,강남구,316250,542850,1
2445,서울특별시,11,11680,강남구,316250,545350,1
2446,서울특별시,11,11680,강남구,316350,545350,1
2447,서울특별시,11,11680,강남구,316050,545350,2
2448,서울특별시,11,11680,강남구,316250,544950,1
2449,서울특별시,11,11680,강남구,315850,545350,1
2450,서울특별시,11,11680,강남구,316150,545250,1
2451,서울특별시,11,11680,강남구,316450,544650,1
2452,서울특별시,11,11680,강남구,316150,545350,1
2453,서울특별시,11,11680,강남구,316350,546150,1
2454,서울특별시,11,11680,강남구,316050,546450,1
2455,서울특별시,11,11680,강남구,316050,546750,1
2456,서울특별시,11,11680,강남구,316750,547250,1
2457,서울특별시,11,11680,강남구,316450,547350,1
2458,서울특별시,11,11200,성동구,316950,548950,1
2459,서울특별시,11,11200,성동구,317650,550050,1
2460,서울특별시,11,11200,성동구,317250,550150,1
2461,서울특별시,11,11215,광진구,317550,548850,1
2462,서울특별시,11,11215,광진구,317750,549450,1
2463,서울특별시,11,11215,광진구,317750,549550,1
2464,서울특별시,11,11215,광진구,318350,548550,1
2465,서울특별시,11,11215,광진구,318050,549150,1
2466,서울특별시,11,11215,광진구,317950,549650,1
2467,서울특별시,11,11215,광진구,318250,550150,2
2468,서울특별시,11,11215,광진구,318650,551950,1
2469,서울특별시,11,11215,광진구,319650,548750,1
2470,서울특별시,11,11215,광진구,319550,549250,1
2471,서울특별시,11,11215,광진구,318950,549050,1
2472,서울특별시,11,11215,광진구,319050,551550,1
2473,서울특별시,11,11215,광진구,319550,551150,1
2474,서울특별시,11,11215,광진구,318950,552050,1
2475,서울특별시,11,11215,광진구,319050,552150,1
2476,서울특별시,11,11215,광진구,319350,552150,1
2477,서울특별시,11,11215,광진구,320350,549350,1
2478,서울특별시,11,11215,광진구,319950,550950,1
