,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,PR_09,PR_10,PR_11
0,서울특별시,11,강남구,11680,318250,542550,290000.0,305000.0,310000.0
1,서울특별시,11,강남구,11680,317750,543350,8800000.0,9225000.0,9225000.0
2,서울특별시,11,강남구,11680,316150,541750,4600000.0,4825000.0,4825000.0
3,서울특별시,11,강남구,11680,316050,541850,5100000.0,5375000.0,5375000.0
4,서울특별시,11,강남구,11680,316150,541950,4400000.0,4600000.0,4600000.0
5,서울특별시,11,강남구,11680,316250,542150,2800000.0,2950000.0,2950000.0
6,서울특별시,11,강남구,11680,316050,542150,5200000.0,5460000.0,5460000.0
7,서울특별시,11,강남구,11680,318550,542950,106000.0,111000.0,111000.0
8,서울특별시,11,강남구,11680,317450,541950,340000.0,360000.0,360000.0
9,서울특별시,11,강남구,11680,313750,546450,6390000.0,6690000.0,6710000.0
10,서울특별시,11,강남구,11680,313850,546550,9350000.0,9795000.0,9755000.0
11,서울특별시,11,강남구,11680,314250,546650,4250000.0,4450000.0,4465000.0
12,서울특별시,11,강남구,11680,314050,546550,4250000.0,4450000.0,4460000.0
13,서울특별시,11,강남구,11680,314050,546050,9700000.0,10200000.0,10200000.0
14,서울특별시,11,강남구,11680,314350,546150,11000000.0,11500000.0,11500000.0
15,서울특별시,11,강남구,11680,314550,546550,3610000.0,3780000.0,3790000.0
16,서울특별시,11,강남구,11680,314450,546350,7405000.0,7750000.0,7775000.0
17,서울특별시,11,강남구,11680,315350,546950,9600000.0,10100000.0,10100000.0
18,서울특별시,11,강남구,11680,315350,546750,9400000.0,9840000.0,9870000.0
19,서울특별시,11,강남구,11680,313950,545950,10800000.0,11300000.0,11300000.0
20,서울특별시,11,강남구,11680,314450,546050,5755000.0,6025000.0,6040000.0
21,서울특별시,11,강남구,11680,313850,545550,8000000.0,8380000.0,8410000.0
22,서울특별시,11,강남구,11680,314550,545650,3630000.0,3800000.0,3810000.0
23,서울특별시,11,강남구,11680,313950,545450,7750000.0,8110000.0,8130000.0
24,서울특별시,11,강남구,11680,315150,545850,3760000.0,3840000.0,3850000.0
25,서울특별시,11,강남구,11680,316550,545150,10100000.0,10600000.0,10500000.0
26,서울특별시,11,강남구,11680,316450,544850,4900000.0,5135000.0,5135000.0
27,서울특별시,11,강남구,11680,316850,544850,6300000.0,6613333.333329999,6613333.333329999
28,서울특별시,11,강남구,11680,316650,544650,4150000.0,4375000.0,4375000.0
29,서울특별시,11,강남구,11680,317050,544650,7650000.0,8000000.0,8000000.0
30,서울특별시,11,강남구,11680,317150,545150,4200000.0,4400000.0,4400000.0
31,서울특별시,11,강남구,11680,317150,544950,3400000.0,3600000.0,3600000.0
32,서울특별시,11,강남구,11680,317450,545050,3900000.0,4100000.0,4100000.0
33,서울특별시,11,강남구,11680,317450,544650,11700000.0,12200000.0,12200000.0
34,서울특별시,11,강남구,11680,317350,544450,8600000.0,9000000.0,9000000.0
35,서울특별시,11,강남구,11680,317750,544650,12300000.0,12900000.0,12900000.0
36,서울특별시,11,강남구,11680,317750,544450,10500000.0,11000000.0,11000000.0
37,서울특별시,11,강남구,11680,317650,545450,6300000.0,6600000.0,6600000.0
38,서울특별시,11,강남구,11680,317550,545450,7950000.0,8300000.0,8275000.0
39,서울특별시,11,강남구,11680,317650,545050,11000000.0,11500000.0,11500000.0
40,서울특별시,11,강남구,11680,317150,544350,10100000.0,10600000.0,10600000.0
41,서울특별시,11,강남구,11680,315450,542950,8100000.0,8420000.0,8250000.0
42,서울특별시,11,강남구,11680,315550,542850,5400000.0,5620000.0,5620000.0
43,서울특별시,11,강남구,11680,315550,542750,8400000.0,8740000.0,8570000.0
44,서울특별시,11,강남구,11680,314650,543450,7500000.0,7800000.0,7800000.0
45,서울특별시,11,강남구,11680,314950,543150,6375000.0,6630000.0,6630000.0
46,서울특별시,11,강남구,11680,314850,543050,6300000.0,6557500.0,6557500.0
47,서울특별시,11,강남구,11680,315550,546350,12500000.0,13100000.0,13100000.0
48,서울특별시,11,강남구,11680,315850,546150,3650000.0,3830000.0,3880000.0
49,서울특별시,11,강남구,11680,315750,545850,5800000.0,6120000.0,6120000.0
50,서울특별시,11,강남구,11680,315650,545850,12300000.0,13500000.0,13500000.0
51,서울특별시,11,강남구,11680,316050,546150,4800000.0,5040000.0,5040000.0
52,서울특별시,11,강남구,11680,316550,546550,4000000.0,4200000.0,4250000.0
53,서울특별시,11,강남구,11680,317150,546750,3600000.0,3780000.0,3830000.0
54,서울특별시,11,강남구,11680,317150,546550,4700000.0,4940000.0,4990000.0
55,서울특별시,11,강남구,11680,317150,545750,16000000.0,16500000.0,16300000.0
56,서울특별시,11,강남구,11680,321450,540950,2150000.0,2240000.0,2250000.0
57,서울특별시,11,강남구,11680,321250,540550,3175000.0,3320000.0,3430000.0
58,서울특별시,11,강남구,11680,321050,543050,590000.0,630000.0,662000.0
59,서울특별시,11,강남구,11680,314250,547350,16700000.0,17400000.0,17500000.0
60,서울특별시,11,강남구,11680,314350,546950,8200000.0,8610000.0,8640000.0
61,서울특별시,11,강남구,11680,314550,547150,8250000.0,8660000.0,8690000.0
62,서울특별시,11,강남구,11680,314850,547550,7900000.0,8295000.0,8320000.0
63,서울특별시,11,강남구,11680,315050,547350,11700000.0,12300000.0,12500000.0
64,서울특별시,11,강남구,11680,315150,547550,17200000.0,18000000.0,18100000.0
65,서울특별시,11,강남구,11680,314350,545050,4150000.0,4360000.0,4360000.0
66,서울특별시,11,강남구,11680,314150,544850,9200000.0,9645000.0,9645000.0
67,서울특별시,11,강남구,11680,314750,545050,3500000.0,3680000.0,3680000.0
68,서울특별시,11,강남구,11680,314550,544850,4625000.0,4840000.0,4840000.0
69,서울특별시,11,강남구,11680,314650,544850,5600000.0,5850000.0,5850000.0
70,서울특별시,11,강남구,11680,314850,544950,6200000.0,6513333.333329999,6513333.333329999
71,서울특별시,11,강남구,11680,314950,545450,7600000.0,8083333.33333,8083333.33333
72,서울특별시,11,강남구,11680,314950,545250,5100000.0,5100000.0,5050000.0
73,서울특별시,11,강남구,11680,315250,545350,6600000.0,6930000.0,6930000.0
74,서울특별시,11,강남구,11680,315150,544950,13000000.0,13700000.0,13700000.0
75,서울특별시,11,강남구,11680,315550,545450,3800000.0,3990000.0,3990000.0
76,서울특별시,11,강남구,11680,315950,545150,13800000.0,14400000.0,14400000.0
77,서울특별시,11,강남구,11680,315650,545150,7400000.0,7770000.0,7770000.0
78,서울특별시,11,강남구,11680,316050,545050,27400000.0,28800000.0,28700000.0
79,서울특별시,11,강남구,11680,315250,544550,4500000.0,4730000.0,4730000.0
80,서울특별시,11,강남구,11680,314750,544550,13100000.0,13800000.0,13800000.0
81,서울특별시,11,강남구,11680,315150,544450,13600000.0,14200000.0,14200000.0
82,서울특별시,11,강남구,11680,315050,544350,6000000.0,6275000.0,6275000.0
83,서울특별시,11,강남구,11680,315050,544150,3000000.0,3150000.0,3150000.0
84,서울특별시,11,강남구,11680,314750,544050,3150000.0,3310000.0,3310000.0
85,서울특별시,11,강남구,11680,315350,544050,5375000.0,5600000.0,5600000.0
86,서울특별시,11,강남구,11680,315050,543750,5100000.0,5360000.0,5360000.0
87,서울특별시,11,강남구,11680,314150,544950,6800000.0,7140000.0,7140000.0
88,서울특별시,11,강남구,11680,314550,544450,17900000.0,18800000.0,18800000.0
89,서울특별시,11,강남구,11680,314650,543650,6700000.0,7040000.0,7040000.0
90,서울특별시,11,강남구,11680,321150,541450,470000.0,500000.0,550000.0
91,서울특별시,11,강남구,11680,321750,541250,66000.0,69000.0,70000.0
92,서울특별시,11,강남구,11680,319450,543350,2350000.0,2460000.0,2460000.0
93,서울특별시,11,강남구,11680,318750,543250,720000.0,754000.0,754000.0
94,서울특별시,11,강남구,11680,319050,543150,860000.0,900000.0,900000.0
95,서울특별시,11,강남구,11680,318350,542250,157000.0,165000.0,165000.0
96,서울특별시,11,강남구,11680,319450,543750,4750000.0,4985000.0,4985000.0
97,서울특별시,11,강남구,11680,318650,542750,3500000.0,3660000.0,3680000.0
98,서울특별시,11,강남구,11680,321450,542250,410000.0,435000.0,438000.0
99,서울특별시,11,강남구,11680,321250,542350,460000.0,488000.0,492000.0
100,서울특별시,11,강남구,11680,320850,542450,1290000.0,1350000.0,1400000.0
101,서울특별시,11,강남구,11680,321250,542050,510000.0,540000.0,545000.0
102,서울특별시,11,강남구,11680,320550,541650,2450000.0,2550000.0,2680000.0
103,서울특별시,11,강남구,11680,315450,547150,15500000.0,16300000.0,16200000.0
104,서울특별시,11,강남구,11680,315550,547150,5660000.0,5950000.0,5990000.0
105,서울특별시,11,강남구,11680,315650,546650,6580000.0,6900000.0,6930000.0
106,서울특별시,11,강남구,11680,316450,547250,5075000.0,5330000.0,5370000.0
107,서울특별시,11,강남구,11680,316650,546950,5980000.0,6280000.0,6310000.0
108,서울특별시,11,강남구,11680,315450,547450,10026666.666700002,10483333.3333,10503333.3333
109,서울특별시,11,강남구,11680,315950,547650,4750000.0,4980000.0,5030000.0
110,서울특별시,11,강남구,11680,316750,547150,7470000.0,7840000.0,7870000.0
111,서울특별시,11,강동구,11740,327350,552650,310000.0,340000.0,350000.0
112,서울특별시,11,강동구,11740,326250,552150,224000.0,230000.0,231000.0
113,서울특별시,11,강동구,11740,326250,551450,3040000.0,3150000.0,3400000.0
114,서울특별시,11,강동구,11740,326150,551450,2970000.0,3050000.0,3200000.0
115,서울특별시,11,강동구,11740,325250,552050,85000.0,90000.0,90000.0
116,서울특별시,11,강동구,11740,325450,551350,3010000.0,3100000.0,3300000.0
117,서울특별시,11,강동구,11740,324950,551450,266000.0,272500.0,273000.0
118,서울특별시,11,강동구,11740,325250,551150,2840000.0,2930000.0,2950000.0
119,서울특별시,11,강동구,11740,324450,549550,4790000.0,4940000.0,4980000.0
120,서울특별시,11,강동구,11740,324450,548950,2320000.0,2400000.0,2430000.0
121,서울특별시,11,강동구,11740,324150,548750,6810000.0,6965000.0,7015000.0
122,서울특별시,11,강동구,11740,323850,548650,5460000.0,5500000.0,5550000.0
123,서울특별시,11,강동구,11740,324550,548250,2566666.66667,2660000.0,2686666.66667
124,서울특별시,11,강동구,11740,324550,547650,2970000.0,3080000.0,3110000.0
125,서울특별시,11,강동구,11740,324450,548050,2170000.0,2250000.0,2270000.0
126,서울특별시,11,강동구,11740,324350,548050,3960000.0,4080000.0,4120000.0
127,서울특별시,11,강동구,11740,324950,548150,418000.0,434000.0,440000.0
128,서울특별시,11,강동구,11740,324850,548450,2120000.0,2200000.0,2220000.0
129,서울특별시,11,강동구,11740,324850,548150,1890000.0,1970000.0,1990000.0
130,서울특별시,11,강동구,11740,324950,547350,80000.0,83000.0,84000.0
131,서울특별시,11,강동구,11740,325550,550350,5425000.0,5540000.0,5595000.0
132,서울특별시,11,강동구,11740,325450,549950,4280000.0,4360000.0,4400000.0
133,서울특별시,11,강동구,11740,325550,549950,3330000.0,3400000.0,3430000.0
134,서울특별시,11,강동구,11740,324550,550050,6845000.0,6975000.0,7045000.0
135,서울특별시,11,강동구,11740,324650,549750,4550000.0,4650000.0,4700000.0
136,서울특별시,11,강동구,11740,324550,549750,2590000.0,2650000.0,2680000.0
137,서울특별시,11,강동구,11740,324550,549650,4690000.0,4790000.0,4840000.0
138,서울특별시,11,강동구,11740,324650,549650,4550000.0,4650000.0,4700000.0
139,서울특별시,11,강동구,11740,324550,549550,2435000.0,2500000.0,2530000.0
140,서울특별시,11,강동구,11740,324650,549550,2140000.0,2200000.0,2220000.0
141,서울특별시,11,강동구,11740,325150,549650,125000.0,125000.0,125000.0
142,서울특별시,11,강동구,11740,326050,549650,3100000.0,3200000.0,3230000.0
143,서울특별시,11,강동구,11740,326950,550150,3850000.0,3950000.0,4000000.0
144,서울특별시,11,강동구,11740,327050,550150,4000000.0,4100000.0,4140000.0
145,서울특별시,11,강동구,11740,326950,549650,4330000.0,4410000.0,4475000.0
146,서울특별시,11,강동구,11740,326850,549650,4220000.0,4300000.0,4340000.0
147,서울특별시,11,강동구,11740,323250,548450,2440000.0,2530000.0,2560000.0
148,서울특별시,11,강동구,11740,322750,548250,2800000.0,2900000.0,2930000.0
149,서울특별시,11,강동구,11740,322950,548350,2965000.0,3080000.0,3105000.0
150,서울특별시,11,강동구,11740,323150,548350,2130000.0,2200000.0,2220000.0
151,서울특별시,11,강동구,11740,323850,548050,2360000.0,2450000.0,2480000.0
152,서울특별시,11,강동구,11740,323650,547950,2660000.0,2735000.0,2765000.0
153,서울특별시,11,강동구,11740,323650,547750,3010000.0,3100000.0,3130000.0
154,서울특별시,11,강동구,11740,323350,547550,2820000.0,2900000.0,2930000.0
155,서울특별시,11,강동구,11740,323350,547250,2500000.0,2580000.0,2610000.0
156,서울특별시,11,강동구,11740,322550,547750,4250000.0,4380000.0,4430000.0
157,서울특별시,11,강동구,11740,323150,547350,3240000.0,3340000.0,3370000.0
158,서울특별시,11,강동구,11740,323450,548150,2710000.0,2800000.0,2827500.0
159,서울특별시,11,강동구,11740,323350,547950,3585000.0,3690000.0,3722500.0
160,서울특별시,11,강동구,11740,323250,547850,2350000.0,2420000.0,2450000.0
161,서울특별시,11,강동구,11740,322850,547950,2380000.0,2450000.0,2480000.0
162,서울특별시,11,강동구,11740,322750,547950,3400000.0,3500000.0,3540000.0
163,서울특별시,11,강동구,11740,323250,551050,1172500.0,1214000.0,1232500.0
164,서울특별시,11,강동구,11740,323350,550650,4760000.0,4900000.0,4950000.0
165,서울특별시,11,강동구,11740,323950,550150,2896666.66667,3006666.66667,3040000.0
166,서울특별시,11,강동구,11740,323750,549950,3366666.66667,3490000.0,3526666.66667
167,서울특별시,11,강동구,11740,323550,549950,1800000.0,1870000.0,1900000.0
168,서울특별시,11,강동구,11740,322950,550050,2630000.0,2735000.0,2770000.0
169,서울특별시,11,강동구,11740,322950,550650,505000.0,525000.0,535000.0
170,서울특별시,11,강동구,11740,324450,549750,2740000.0,2820000.0,2850000.0
171,서울특별시,11,강동구,11740,323850,549050,2010000.0,2070000.0,2100000.0
172,서울특별시,11,강동구,11740,323550,548950,2390000.0,2460000.0,2500000.0
173,서울특별시,11,강동구,11740,323650,549250,3180000.0,3240000.0,3310000.0
174,서울특별시,11,강동구,11740,323950,549750,2095000.0,2160000.0,2180000.0
175,서울특별시,11,강동구,11740,323950,549650,3450000.0,3520000.0,3560000.0
176,서울특별시,11,강동구,11740,323350,549750,1780000.0,1830000.0,1850000.0
177,서울특별시,11,강동구,11740,323250,549650,2210000.0,2280000.0,2300000.0
178,서울특별시,11,강동구,11740,323150,549750,2040000.0,2100000.0,2120000.0
179,서울특별시,11,강동구,11740,322850,549750,1740000.0,1800000.0,1820000.0
180,서울특별시,11,강동구,11740,322650,549250,3965000.0,4095000.0,4170000.0
181,서울특별시,11,강동구,11740,322850,548950,7070000.0,7285000.0,7440000.0
182,서울특별시,11,강동구,11740,322450,549150,3110000.0,3235000.0,3300000.0
183,서울특별시,11,강북구,11305,314950,557150,2616666.66667,2686666.66667,2713333.33333
184,서울특별시,11,강북구,11305,314750,556950,2565000.0,2635000.0,2660000.0
185,서울특별시,11,강북구,11305,314550,557250,11400000.0,11700000.0,11800000.0
186,서울특별시,11,강북구,11305,314450,557650,3880000.0,3990000.0,4030000.0
187,서울특별시,11,강북구,11305,314750,557350,1630000.0,1650000.0,1670000.0
188,서울특별시,11,강북구,11305,314750,557450,1840000.0,1895000.0,1910000.0
189,서울특별시,11,강북구,11305,314950,557250,1530000.0,1570000.0,1580000.0
190,서울특별시,11,강북구,11305,314650,557550,3120000.0,3210000.0,3240000.0
191,서울특별시,11,강북구,11305,314650,557650,1503333.33333,1543333.33333,1556666.66667
192,서울특별시,11,강북구,11305,314450,558650,2040000.0,2100000.0,2120000.0
193,서울특별시,11,강북구,11305,314450,558050,5150000.0,5300000.0,5350000.0
194,서울특별시,11,강북구,11305,314550,557850,2650000.0,2720000.0,2750000.0
195,서울특별시,11,강북구,11305,314650,557750,1805000.0,1855000.0,1875000.0
196,서울특별시,11,강북구,11305,314150,559450,1670000.0,1720000.0,1740000.0
197,서울특별시,11,강북구,11305,314150,559350,2025000.0,2085000.0,2105000.0
198,서울특별시,11,강북구,11305,314050,559050,2140000.0,2200000.0,2220000.0
199,서울특별시,11,강북구,11305,313850,559050,2152000.0,2214000.0,2236000.0
200,서울특별시,11,강북구,11305,313850,558950,1450000.0,1485000.0,1500000.0
201,서울특별시,11,강북구,11305,314650,558550,1330000.0,1360000.0,1370000.0
202,서울특별시,11,강북구,11305,314350,557950,2640000.0,2710000.0,2730000.0
203,서울특별시,11,강북구,11305,314250,557950,1810000.0,1860000.0,1876666.66667
204,서울특별시,11,강북구,11305,313750,558150,1810000.0,1860000.0,1880000.0
205,서울특별시,11,강북구,11305,313650,558550,2720000.0,2800000.0,2830000.0
206,서울특별시,11,강북구,11305,313550,558750,2500000.0,2570000.0,2595000.0
207,서울특별시,11,강북구,11305,313250,558550,1490000.0,1531250.0,1548750.0
208,서울특별시,11,강북구,11305,313150,558550,1165000.0,1195000.0,1205000.0
209,서울특별시,11,강북구,11305,313150,558350,1325000.0,1360000.0,1370000.0
210,서울특별시,11,강북구,11305,315950,558350,1520000.0,1620000.0,1650000.0
211,서울특별시,11,강북구,11305,315050,558750,965000.0,990000.0,1000000.0
212,서울특별시,11,강북구,11305,314950,558750,1060000.0,1090000.0,1110000.0
213,서울특별시,11,강북구,11305,315050,558650,1090000.0,1120000.0,1130000.0
214,서울특별시,11,강북구,11305,315150,559550,1490000.0,1520000.0,1540000.0
215,서울특별시,11,강북구,11305,314850,559650,2510000.0,2570000.0,2600000.0
216,서울특별시,11,강북구,11305,314350,559750,1960000.0,2010000.0,2030000.0
217,서울특별시,11,강북구,11305,314250,559650,2300000.0,2353333.33333,2383333.33333
218,서울특별시,11,강북구,11305,314350,559650,2215000.0,2255000.0,2275000.0
219,서울특별시,11,강북구,11305,314650,560050,1603333.33333,1653333.33333,1663333.33333
220,서울특별시,11,강북구,11305,314650,560350,1496666.66667,1540000.0,1556666.66667
221,서울특별시,11,강북구,11305,314750,560150,1130000.0,1160000.0,1170000.0
222,서울특별시,11,강북구,11305,313850,560050,1705000.0,1750000.0,1765000.0
223,서울특별시,11,강북구,11305,313750,559450,1700000.0,1745000.0,1770000.0
224,서울특별시,11,강북구,11305,314450,560550,1455000.0,1510000.0,1525000.0
225,서울특별시,11,강북구,11305,314250,560550,1635000.0,1655000.0,1670000.0
226,서울특별시,11,강북구,11305,314250,560250,3120000.0,3190000.0,3220000.0
227,서울특별시,11,강북구,11305,313950,560450,1840000.0,1900000.0,1910000.0
228,서울특별시,11,강북구,11305,313750,560350,2850000.0,2910000.0,2940000.0
229,서울특별시,11,강북구,11305,313950,560250,2255000.0,2310000.0,2330000.0
230,서울특별시,11,강북구,11305,313950,560650,2393333.33333,2443333.33333,2470000.0
231,서울특별시,11,강북구,11305,313150,561050,2570000.0,2643333.33333,2656666.66667
232,서울특별시,11,강북구,11305,313050,561050,2105000.0,2170000.0,2190000.0
233,서울특별시,11,강북구,11305,313150,560950,1580000.0,1630000.0,1660000.0
234,서울특별시,11,강북구,11305,313150,560250,2400000.0,2470000.0,2500000.0
235,서울특별시,11,강북구,11305,313050,559750,1630000.0,1675000.0,1675000.0
236,서울특별시,11,강북구,11305,313350,559450,1445000.0,1490000.0,1500000.0
237,서울특별시,11,강북구,11305,313450,559350,1240000.0,1280000.0,1300000.0
238,서울특별시,11,강북구,11305,312950,558750,1220000.0,1253333.33333,1260000.0
239,서울특별시,11,강북구,11305,312950,560350,1950000.0,2000000.0,2000000.0
240,서울특별시,11,강북구,11305,312850,560450,1620000.0,1660000.0,1680000.0
241,서울특별시,11,강북구,11305,312550,560650,1195000.0,1230000.0,1235000.0
242,서울특별시,11,강북구,11305,312450,560650,1180000.0,1220000.0,1220000.0
243,서울특별시,11,강북구,11305,312850,560950,1960000.0,2020000.0,2050000.0
244,서울특별시,11,강북구,11305,312350,561050,68000.0,69000.0,70000.0
245,서울특별시,11,강북구,11305,312350,560950,820000.0,850000.0,860000.0
246,서울특별시,11,강북구,11305,312250,560850,116000.0,118000.0,120000.0
247,서울특별시,11,강북구,11305,313150,562450,1300000.0,1340000.0,1370000.0
248,서울특별시,11,강북구,11305,313050,561250,1595000.0,1635000.0,1645000.0
249,서울특별시,11,강북구,11305,313050,561450,1720000.0,1770000.0,1800000.0
250,서울특별시,11,강북구,11305,312850,561750,1360000.0,1400000.0,1430000.0
251,서울특별시,11,강북구,11305,313050,561850,1740000.0,1780000.0,1800000.0
252,서울특별시,11,강북구,11305,312950,562250,1300000.0,1340000.0,1380000.0
253,서울특별시,11,강북구,11305,312850,562750,1490000.0,1530000.0,1550000.0
254,서울특별시,11,강북구,11305,312750,563250,460000.0,510000.0,530000.0
255,서울특별시,11,강서구,11500,297550,551350,6000000.0,6300000.0,6300000.0
256,서울특별시,11,강서구,11500,294350,555450,54000.0,43000.0,44000.0
257,서울특별시,11,강서구,11500,294150,553950,1480000.0,1540000.0,1580000.0
258,서울특별시,11,강서구,11500,295650,551950,2780000.0,2870000.0,2890000.0
259,서울특별시,11,강서구,11500,295550,551750,2140000.0,2230000.0,2250000.0
260,서울특별시,11,강서구,11500,295250,551450,1855000.0,1915000.0,1945000.0
261,서울특별시,11,강서구,11500,295150,551450,1650000.0,1710000.0,1730000.0
262,서울특별시,11,강서구,11500,294950,551450,1934000.0,1992000.0,2012000.0
263,서울특별시,11,강서구,11500,295050,551450,1710000.0,1780000.0,1810000.0
264,서울특별시,11,강서구,11500,293250,552950,125000.0,130000.0,132000.0
265,서울특별시,11,강서구,11500,292250,551550,120000.0,125000.0,127000.0
266,서울특별시,11,강서구,11500,297350,550950,2320000.0,2380000.0,2400000.0
267,서울특별시,11,강서구,11500,296950,550450,1730000.0,1790000.0,1820000.0
268,서울특별시,11,강서구,11500,297550,550650,2160000.0,2230000.0,2250000.0
269,서울특별시,11,강서구,11500,299550,550550,1600000.0,1710000.0,1730000.0
270,서울특별시,11,강서구,11500,299550,549950,2485000.0,2580000.0,2585000.0
271,서울특별시,11,강서구,11500,299550,550350,2010000.0,2140000.0,2150000.0
272,서울특별시,11,강서구,11500,299650,548850,1850000.0,1940000.0,1960000.0
273,서울특별시,11,강서구,11500,299950,550550,2985000.0,3165000.0,3170000.0
274,서울특별시,11,강서구,11500,297850,552150,4000000.0,4200000.0,4200000.0
275,서울특별시,11,강서구,11500,299250,549650,75000.0,80000.0,82000.0
276,서울특별시,11,강서구,11500,297550,553050,1210000.0,1290000.0,1320000.0
277,서울특별시,11,강서구,11500,296050,552750,2140000.0,2200000.0,2220000.0
278,서울특별시,11,강서구,11500,295650,552450,3080000.0,3220000.0,3250000.0
279,서울특별시,11,강서구,11500,295450,552550,2005000.0,2090000.0,2120000.0
280,서울특별시,11,강서구,11500,295150,553150,1840000.0,1890000.0,1910000.0
281,서울특별시,11,강서구,11500,294850,553050,1790000.0,1840000.0,1865000.0
282,서울특별시,11,강서구,11500,295250,552650,3330000.0,3410000.0,3420000.0
283,서울특별시,11,강서구,11500,294950,552550,2160000.0,2220000.0,2240000.0
284,서울특별시,11,강서구,11500,295650,552050,3520000.0,3610000.0,3620000.0
285,서울특별시,11,강서구,11500,295450,552050,2230000.0,2295000.0,2320000.0
286,서울특별시,11,강서구,11500,295050,551950,3626666.66667,3736666.66667,3748333.33333
287,서울특별시,11,강서구,11500,295050,552050,2736666.66667,2830000.0,2853333.33333
288,서울특별시,11,강서구,11500,294850,552050,2205000.0,2275000.0,2295000.0
289,서울특별시,11,강서구,11500,294950,551850,4562500.0,4642500.0,4635000.0
290,서울특별시,11,강서구,11500,294850,552250,2310000.0,2380000.0,2400000.0
291,서울특별시,11,강서구,11500,300150,550950,2550000.0,2720000.0,2730000.0
292,서울특별시,11,강서구,11500,300750,550150,3525000.0,3745000.0,3745000.0
293,서울특별시,11,강서구,11500,300150,550350,5465000.0,5665000.0,5665000.0
294,서울특별시,11,강서구,11500,300350,550350,2375000.0,2530000.0,2545000.0
295,서울특별시,11,강서구,11500,300950,550050,3900000.0,4075000.0,4090000.0
296,서울특별시,11,강서구,11500,292150,551250,123000.0,128000.0,130000.0
297,서울특별시,11,강서구,11500,291350,551050,250000.0,260000.0,263000.0
298,서울특별시,11,강서구,11500,296150,550050,1760000.0,1830000.0,1850000.0
299,서울특별시,11,강서구,11500,295850,549950,1090000.0,1130000.0,1150000.0
300,서울특별시,11,강서구,11500,295850,550250,2110000.0,2170000.0,2200000.0
301,서울특별시,11,강서구,11500,295550,550050,620000.0,670000.0,690000.0
302,서울특별시,11,강서구,11500,298250,550050,2786666.66667,2873333.33333,2896666.66667
303,서울특별시,11,강서구,11500,298550,549950,1320000.0,1380000.0,1410000.0
304,서울특별시,11,강서구,11500,298550,549350,1180000.0,1230000.0,1260000.0
305,서울특별시,11,강서구,11500,297950,550250,1340000.0,1400000.0,1430000.0
306,서울특별시,11,강서구,11500,298350,549150,1170000.0,1220000.0,1250000.0
307,서울특별시,11,강서구,11500,297950,549150,2015000.0,2075000.0,2100000.0
308,서울특별시,11,강서구,11500,298650,548650,1650000.0,1730000.0,1760000.0
309,서울특별시,11,강서구,11500,298350,548550,2300000.0,2385000.0,2400000.0
310,서울특별시,11,강서구,11500,298150,548350,1800000.0,1890000.0,1910000.0
311,서울특별시,11,강서구,11500,297550,548750,1530000.0,1610000.0,1630000.0
312,서울특별시,11,강서구,11500,297250,548750,2510000.0,2590000.0,2590000.0
313,서울특별시,11,강서구,11500,297350,549050,1345000.0,1425000.0,1450000.0
314,서울특별시,11,강서구,11500,298550,548750,1350000.0,1430000.0,1460000.0
315,서울특별시,11,강서구,11500,297750,549350,4100000.0,4200000.0,4200000.0
316,서울특별시,11,강서구,11500,298950,548650,1070000.0,1130000.0,1160000.0
317,서울특별시,11,강서구,11500,299550,548850,1440000.0,1530000.0,1550000.0
318,서울특별시,11,강서구,11500,299750,548250,5600000.0,5710000.0,5710000.0
319,서울특별시,11,강서구,11500,299650,548150,1850000.0,1940000.0,1970000.0
320,서울특별시,11,강서구,11500,299550,548450,2790000.0,2890000.0,2905000.0
321,서울특별시,11,강서구,11500,299450,548750,1300000.0,1380000.0,1410000.0
322,서울특별시,11,강서구,11500,299350,548750,1480000.0,1570000.0,1600000.0
323,서울특별시,11,강서구,11500,299250,548450,3200000.0,3295000.0,3300000.0
324,서울특별시,11,강서구,11500,298750,548350,1640000.0,1720000.0,1750000.0
325,서울특별시,11,강서구,11500,298350,548150,5975000.0,6095000.0,6095000.0
326,서울특별시,11,강서구,11500,298150,548050,2420000.0,2490000.0,2500000.0
327,서울특별시,11,강서구,11500,297750,548150,3330000.0,3430000.0,3430000.0
328,서울특별시,11,강서구,11500,297650,547850,2740000.0,2820000.0,2820000.0
329,서울특별시,11,강서구,11500,298850,550250,1650000.0,1730000.0,1760000.0
330,서울특별시,11,강서구,11500,298450,550450,3230000.0,3330000.0,3330000.0
331,서울특별시,11,강서구,11500,297250,550050,1740000.0,1800000.0,1840000.0
332,서울특별시,11,강서구,11500,297350,549750,3170000.0,3250000.0,3270000.0
333,서울특별시,11,강서구,11500,297750,549750,2060000.0,2130000.0,2155000.0
334,서울특별시,11,강서구,11500,297350,549550,1890000.0,1960000.0,1990000.0
335,서울특별시,11,강서구,11500,298550,550850,2710000.0,2795000.0,2805000.0
336,서울특별시,11,강서구,11500,299150,550450,1670000.0,1750000.0,1780000.0
337,서울특별시,11,관악구,11620,309950,541550,2370000.0,2450000.0,2490000.0
338,서울특별시,11,관악구,11620,309250,541950,3515000.0,3640000.0,3675000.0
339,서울특별시,11,관악구,11620,309450,542050,2540000.0,2630000.0,2670000.0
340,서울특별시,11,관악구,11620,309450,541850,2380000.0,2460000.0,2500000.0
