,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,NM
258,서울특별시,11,관악구,11620,193352,443216,(주)바이더웨이
259,서울특별시,11,금천구,11545,189387,441269,국도화학(주)
260,서울특별시,11,강남구,11680,202656,446534,하이호금속(주)
261,서울특별시,11,중구,11140,198128,450903,(주)신세계푸드
262,서울특별시,11,용산구,11170,199827,448077,(주)제일기획
263,서울특별시,11,영등포구,11560,193259,446869,유진투자증권(주)
264,서울특별시,11,강남구,11680,203324,444097,지멘스(주)
265,서울특별시,11,영등포구,11560,190463,448354,(주)롯데삼강
266,서울특별시,11,강남구,11680,203229,444415,엘지에릭슨(주)
267,서울특별시,11,강남구,11680,202717,444151,(주)엔투비
268,서울특별시,11,강남구,11680,206161,443887,동일석유(주)
269,서울특별시,11,강남구,11680,204744,444843,(주)동부하이텍
270,서울특별시,11,중구,11140,198523,451578,하나에이치에스비씨생명보험(주)
271,서울특별시,11,송파구,11710,210878,442486,흥아해운(주)
272,서울특별시,11,영등포구,11560,193675,447291,(주)엘지
273,서울특별시,11,중구,11140,197515,450688,대원강업(주)
274,서울특별시,11,강남구,11680,203168,444180,브리티쉬아메리칸토바코코리아(주)
275,서울특별시,11,금천구,11545,191211,437645,(주)메가마트
276,서울특별시,11,강남구,11680,203748,447182,(주)신세계인터내셔날
277,서울특별시,11,강남구,11680,204377,444702,(주)솔로몬저축은행
278,서울특별시,11,구로구,11530,187590,444825,한일이화(주)
279,서울특별시,11,강동구,11740,211025,448548,(주)현대홈쇼핑
280,서울특별시,11,용산구,11170,197430,448789,(주)롯데리아
281,서울특별시,11,송파구,11710,210400,443510,한솔섬유(주)
282,서울특별시,11,영등포구,11560,190463,448354,(주)우리홈쇼핑
283,서울특별시,11,강남구,11680,202724,444055,한국로디아(주)
284,서울특별시,11,강남구,11680,204045,444530,드림리츠(주)
285,서울특별시,11,용산구,11170,196370,447836,(주)전자랜드
286,서울특별시,11,중구,11140,198249,450580,에이앤피파이낸셜대부(주)
287,서울특별시,11,강남구,11680,202543,443893,엘아이지건설(주)
288,서울특별시,11,중구,11140,199143,451041,휴켐스(주)
289,서울특별시,11,강남구,11680,202642,443388,한일건설(주)
290,서울특별시,11,중구,11140,199143,451041,(주)웅진홀딩스
291,서울특별시,11,강남구,11680,205581,445256,캐논코리아비즈니스솔루션(주)
292,서울특별시,11,강남구,11680,205132,445580,그랜드코리아레저(주)
293,서울특별시,11,중구,11140,197623,450540,(주)켐크로스인터내셔널
294,서울특별시,11,중구,11140,198748,451681,한화에스앤씨(주)
295,서울특별시,11,종로구,11110,198592,452191,성신양회(주)
296,서울특별시,11,강동구,11740,212334,447734,신성통상(주)
297,서울특별시,11,강남구,11680,205170,445006,(주)휴스틸
298,서울특별시,11,중구,11140,198973,451144,깨끗한나라(주)
299,서울특별시,11,강남구,11680,205026,445067,(주)엔씨소프트
300,서울특별시,11,강남구,11680,204091,444591,(주)넥슨코리아
301,서울특별시,11,강남구,11680,203773,444464,피씨에이생명보험(주)
302,서울특별시,11,종로구,11110,198286,451901,(주)화인파트너스
303,서울특별시,11,강남구,11680,205291,445028,한국암웨이(주)
304,서울특별시,11,마포구,11440,195385,448930,(주)신원
305,서울특별시,11,종로구,11110,197993,452036,(주)교보문고
306,서울특별시,11,마포구,11440,190354,452919,씨제이씨지브이(주)
307,서울특별시,11,강남구,11680,204744,444843,(주)동부메탈
308,서울특별시,11,영등포구,11560,193575,446626,(주)삼진조선
309,서울특별시,11,중구,11140,198265,451645,하나에스케이카드(주)
310,서울특별시,11,중구,11140,197864,451850,한국필립모리스(주)
311,서울특별시,11,강서구,11500,182125,451274,한국공항공사
312,서울특별시,11,동대문구,11230,202014,452529,삼미상사(주)
313,서울특별시,11,서초구,11650,198951,441479,(주)사조해표
314,서울특별시,11,강남구,11680,202685,444955,(주)케이씨엔에이
315,서울특별시,11,종로구,11110,198260,451950,동양시멘트(주)
316,서울특별시,11,강동구,11740,211368,446866,서울통신기술(주)
317,서울특별시,11,서초구,11650,202210,443839,아디다스코리아(주)
318,서울특별시,11,종로구,11110,198083,452408,(주)삼표
319,서울특별시,11,중구,11140,198512,451645,(주)유니드
320,서울특별시,11,강남구,11680,203168,444180,(주)나이키스포츠
321,서울특별시,11,종로구,11110,198083,452408,(주)삼선로직스
322,서울특별시,11,영등포구,11560,193197,446821,키움증권(주)
323,서울특별시,11,용산구,11170,197102,447331,(주)글락소스미스클라인
324,서울특별시,11,중구,11140,198473,451578,(주)교원
325,서울특별시,11,서초구,11650,202553,443374,코리아이플랫폼(주)
326,서울특별시,11,중구,11140,200479,450933,신세계건설(주)
327,서울특별시,11,강남구,11680,205210,445157,한무쇼핑(주)
328,서울특별시,11,강동구,11740,210567,447404,(주)농협목우촌
329,서울특별시,11,강남구,11680,204463,444729,한국다우케미칼(주)
330,서울특별시,11,중구,11140,200298,450835,(주)파라다이스
331,서울특별시,11,강남구,11680,201757,445748,(주)넥솔론
332,서울특별시,11,영등포구,11560,190774,447259,현대하이카다이렉트자동차보험(주)
333,서울특별시,11,강남구,11680,204438,446212,(주)한섬
334,서울특별시,11,강남구,11680,205026,445067,현대종합금속(주)
335,서울특별시,11,관악구,11620,198060,441557,대한주정판매(주)
336,서울특별시,11,강남구,11680,202573,444097,산와대부(주)
337,서울특별시,11,동작구,11590,191473,442604,제이더블유중외제약(주)
338,서울특별시,11,강남구,11680,205577,445321,(주)씨앤앰
339,서울특별시,11,강남구,11680,205340,445356,한국다우코닝(주)
340,서울특별시,11,중구,11140,197623,450540,한국노바티스(주)
341,서울특별시,11,종로구,11110,200246,452007,(주)글로스타
342,서울특별시,11,양천구,11470,186722,445571,(주)씨제이헬로비전
343,서울특별시,11,중구,11140,198298,451195,(주)동방
344,서울특별시,11,구로구,11530,189449,444584,지에스네오텍(주)
345,서울특별시,11,강남구,11680,204797,445189,(주)일진글로벌
346,서울특별시,11,서초구,11650,201735,444608,제일약품(주)
347,서울특별시,11,강남구,11680,205581,445256,롯데캐피탈(주)
348,서울특별시,11,양천구,11470,189004,447617,케이티스카이라이프(주)
349,서울특별시,11,강남구,11680,205132,445580,(주)신영
350,서울특별시,11,중구,11140,198053,451313,맥쿼리증권(주)
351,서울특별시,11,중구,11140,197718,450578,엔카네트워크(주)
352,서울특별시,11,강남구,11680,204012,447042,루이비통코리아(주)
353,서울특별시,11,중구,11140,197472,451263,한국후지제록스(주)
354,서울특별시,11,중구,11140,198531,450910,한국화이자제약(주)
355,서울특별시,11,서초구,11650,202413,442608,한전케이디엔(주)
356,서울특별시,11,서대문구,11410,196680,450864,(주)종근당
357,서울특별시,11,서초구,11650,200558,441769,휠라코리아(주)
358,서울특별시,11,서초구,11650,202491,443538,아주모터스(주)
359,서울특별시,11,중구,11140,197622,450926,에스케이마케팅앤컴퍼니(주)
360,서울특별시,11,영등포구,11560,190665,447467,(주)티씨씨동양
361,서울특별시,11,영등포구,11560,193515,446571,에스케이증권(주)
362,서울특별시,11,강남구,11680,203266,444376,한국토요타자동차(주)
363,서울특별시,11,금천구,11545,189022,442387,롯데정보통신(주)
364,서울특별시,11,영등포구,11560,194616,446392,동아원(주)
365,서울특별시,11,강남구,11680,204440,446884,노틸러스효성(주)
366,서울특별시,11,송파구,11710,208834,445812,(주)롯데주류비지
367,서울특별시,11,강남구,11680,203168,444180,캐논코리아컨슈머이미징(주)
368,서울특별시,11,노원구,11350,205323,461423,(주)롯데미도파
369,서울특별시,11,서대문구,11410,197170,451123,임광토건(주)
370,서울특별시,11,성북구,11290,203163,455890,(주)골드윈코리아
371,서울특별시,11,용산구,11170,199215,448889,(주)필립스전자
372,서울특별시,11,동대문구,11230,205112,452762,(주)코스틸
373,서울특별시,11,강남구,11680,201882,445370,서린상사(주)
374,서울특별시,11,강남구,11680,203587,447217,(주)현대스위스저축은행
375,서울특별시,11,중구,11140,198624,451673,미래에셋자산운용투자자문(주)
376,서울특별시,11,종로구,11110,197558,451938,금호미쓰이화학(주)
377,서울특별시,11,서대문구,11410,196934,451334,사조산업(주)
378,서울특별시,11,영등포구,11560,190587,448165,(주)롯데햄
379,서울특별시,11,강남구,11680,203017,444168,한솔라이팅(주)
380,서울특별시,11,서초구,11650,202138,444438,(주)인터파크아이엔티
381,서울특별시,11,영등포구,11560,192876,447303,일신방직(주)
382,서울특별시,11,강남구,11680,203833,442221,(주)다이소아성산업
383,서울특별시,11,강남구,11680,205439,445854,(주)에이디티캡스
384,서울특별시,11,중구,11140,197860,451754,(주)조선일보사
385,서울특별시,11,용산구,11170,197607,448718,(주)크라운제과
386,서울특별시,11,강남구,11680,204695,446908,아이에스동서(주)
387,서울특별시,11,강남구,11680,202852,444118,(주)사노피아벤티스코리아
388,서울특별시,11,종로구,11110,200028,452234,(주)삼양제넥스
389,서울특별시,11,종로구,11110,198502,452475,대성산업가스(주)
390,서울특별시,11,송파구,11710,209036,445898,(주)마이스터
391,서울특별시,11,강서구,11500,182744,452344,한국공항(주)
392,서울특별시,11,중구,11140,197631,450219,카디프생명보험(주)
393,서울특별시,11,종로구,11110,198204,452346,국민비투멘(주)
394,서울특별시,11,마포구,11440,193875,449734,(주)이랜드
395,서울특별시,11,송파구,11710,211083,444473,한솔씨에스엔(주)
396,서울특별시,11,중구,11140,197614,450801,알씨아이파이낸셜서비스코리아(주)
397,서울특별시,11,영등포구,11560,193232,446951,케이비투자증권(주)
398,서울특별시,11,서초구,11650,200210,442200,(주)케이티디에스
399,서울특별시,11,마포구,11440,195358,448948,(주)동서
400,서울특별시,11,마포구,11440,195866,449638,한국엠에스디(주)
401,서울특별시,11,종로구,11110,198351,451919,한국유리공업(주)
402,서울특별시,11,강남구,11680,202973,446342,비엠더블유파이낸셜서비스코리아(주)
403,서울특별시,11,종로구,11110,198376,452083,한국스탠다드차타드금융지주(주)
404,서울특별시,11,양천구,11470,188573,447200,페트로코리아(주)
405,서울특별시,11,영등포구,11560,192775,446611,(주)케이티스
406,서울특별시,11,강남구,11680,202026,444998,(주)유성티엔에스
407,서울특별시,11,서초구,11650,199371,443987,이수건설(주)
408,서울특별시,11,영등포구,11560,192820,447260,무진전자(주)
409,서울특별시,11,구로구,11530,189983,443571,애경산업(주)
410,서울특별시,11,용산구,11170,200420,448320,(주)다음커뮤니케이션
411,서울특별시,11,동작구,11590,193176,443378,바이엘코리아(주)
412,서울특별시,11,동작구,11590,192805,443834,율촌화학(주)
413,서울특별시,11,영등포구,11560,189804,446428,하이비지니스로지스틱스(주)
414,서울특별시,11,강남구,11680,202806,443195,(주)케이티네트웍스
415,서울특별시,11,중구,11140,198201,451219,오덱(주)
416,서울특별시,11,중구,11140,197813,450455,에스케이텔링크(주)
417,서울특별시,11,중구,11140,197622,450926,대한제분(주)
418,서울특별시,11,종로구,11110,198730,452925,(주)옥산유통
419,서울특별시,11,종로구,11110,197712,451939,창명해운(주)
420,서울특별시,11,강남구,11680,205340,445356,소니서플라이체인솔루션즈코리아(주)
421,서울특별시,11,영등포구,11560,192876,447303,예스이십사(주)
422,서울특별시,11,용산구,11170,196319,447977,대원씨티에스(주)
423,서울특별시,11,강남구,11680,204987,445021,(주)에이비비코리아
424,서울특별시,11,마포구,11440,195572,448934,이지석유(주)
425,서울특별시,11,중구,11140,197796,450255,씨제이(주)
426,서울특별시,11,종로구,11110,197408,451919,(주)엘지생명과학
427,서울특별시,11,중구,11140,197375,451033,(주)중앙일보사
428,서울특별시,11,강남구,11680,204859,445232,(주)리홈
429,서울특별시,11,금천구,11545,189378,441909,로옴세미컨덕터코리아(주)
430,서울특별시,11,동대문구,11230,206256,452483,(주)개성약품
431,서울특별시,11,금천구,11545,189473,441484,지에스넥스테이션(주)
432,서울특별시,11,종로구,11110,200028,452234,삼양화성(주)
433,서울특별시,11,강남구,11680,204069,444786,(주)우전앤한단
434,서울특별시,11,영등포구,11560,190485,446651,하나씨이엔씨(주)
435,서울특별시,11,강남구,11680,205011,444888,(주)도화엔지니어링
436,서울특별시,11,종로구,11110,197479,452163,대보인터내셔널쉬핑(주)
437,서울특별시,11,강남구,11680,202852,444118,(주)한독약품
438,서울특별시,11,송파구,11710,208731,445905,(주)한화갤러리아
439,서울특별시,11,금천구,11545,190181,441619,(주)에스지세계물산
440,서울특별시,11,서초구,11650,203827,441731,(주)동원홈푸드
